Order,praatword,distance,surprisal
1220,the,7,1.785658
1221,second,12,4.842465
1222,time,12,3.895355
1223,round,12,11.706755
1224,she,12,5.459561
1225,came,14,4.988279
1226,upon,14,6.905902
1227,a,8,2.085691
1228,low,16,6.541826
1229,curtain,16,10.674529
1230,she,16,6.986471
1231,had,10,2.956959
1232,not,15,3.625834
1233,noticed,15,6.248984
1234,before,16,4.735919
1235,and,17,2.957753
1236,behind,17,10.440787
1237,it,17,4.036836
1238,was,18,3.592754
1239,a,6,2.808030
1240,little,15,4.207116
1241,door,15,13.118871
1242,about,11,7.116453
1243,fifteen,14,12.371107
1244,inches,14,4.491862
1245,high,14,6.156206
1246,she,14,8.439745
1247,tried,16,6.692620
1248,the,9,5.561104
1249,little,17,5.844323
1250,golden,17,9.460769
1251,key,17,12.705711
1252,in,17,3.141635
1253,the,8,1.022058
1254,lock,17,11.112037
1255,and,17,4.488012
1256,to,12,5.068380
1257,her,14,3.090870
1258,great,16,8.628476
1259,delight,16,5.537563
1260,it,16,3.928710
1261,fitted,13,11.254292
1262,alice,9,10.852302
1263,opened,11,8.877294
1264,the,7,1.389615
1265,door,9,2.215537
1266,and,11,3.284009
1267,found,9,5.240791
1268,that,9,2.773449
1269,it,10,3.567727
1270,led,14,7.781818
1271,into,14,6.112509
1272,a,7,1.374982
1273,small,16,5.632515
1274,passage,16,8.387596
1275,not,16,7.220336
1276,much,17,5.977326
1277,larger,17,6.393911
1278,than,18,2.280102
1279,a,6,2.247839
1281,hole,5,2.512220
1282,she,20,6.378646
1283,knelt,23,10.664892
1284,down,23,4.288605
1285,and,24,3.196790
1286,looked,22,5.147379
1287,along,23,7.322880
1288,the,12,3.572857
1289,passage,25,11.118993
1290,into,25,4.789661
1291,the,8,0.971122
1292,loveliest,4,2.861433
1293,garden,27,7.024127
1294,you,27,10.765767
1295,ever,26,8.114177
1296,saw,31,3.686728
1297,how,9,6.702081
1298,she,11,6.624703
1299,longed,12,11.392105
1300,to,12,1.682948
1301,get,15,3.160164
1302,out,15,3.272979
1303,of,16,0.699819
1304,that,17,5.347732
1305,dark,18,6.541088
1306,hall,18,6.991657
1307,and,18,3.439068
1308,wander,16,8.302565
1309,about,14,6.759468
1310,among,17,9.468235
1311,those,18,3.697696
1312,beds,19,10.493688
1313,of,19,5.345918
1314,bright,19,9.884759
1315,flowers,20,5.543947
1316,and,20,2.183322
1317,those,20,8.617730
1318,cool,21,9.661560
1319,fountains,10,3.155238
1320,but,23,6.452087
1321,she,22,3.148295
1322,could,17,3.499521
1323,not,17,2.011326
1324,even,11,3.843189
1325,get,13,2.898074
1326,her,10,2.962545
1327,head,13,5.861308
1328,through,14,6.445236
1329,the,10,1.337668
1330,doorway,16,7.327662
1331,and,16,2.686117
1332,even,10,5.092849
1333,if,15,3.131320
1334,my,9,5.445237
1335,head,12,5.113487
1336,would,12,4.873240
1337,go,12,3.867191
1338,through,13,3.691575
1339,thought,14,11.875166
1340,poor,16,11.525407
1341,alice,15,11.719680
1342,it,13,6.526363
1343,would,13,3.676806
1344,be,14,1.146465
1345,of,15,7.715257
1346,very,16,5.658048
1347,little,17,3.357231
1348,use,18,6.944054
1349,without,17,6.985278
1350,my,16,5.027817
1351,shoulders,19,8.658790
1352,oh,9,8.418464
1353,how,10,7.033253
1354,i,12,3.788773
1355,wish,13,6.310190
1356,i,13,2.250522
1357,could,16,1.736480
1358,shut,16,8.258085
1359,up,17,3.138353
1360,like,18,7.183496
1361,a,6,2.195808
1362,telescope,19,10.234282
1363,i,9,3.636761
1364,think,11,2.408634
1365,i,9,2.376468
1366,could,14,3.762740
1367,if,14,9.459872
1368,i,9,1.151209
1369,only,17,6.939894
1370,knew,18,4.392831
1371,how,18,3.664615
1372,to,18,0.933548
1373,begin,21,7.085358
1374,for,9,4.865667
1375,you,10,6.765671
1376,see,11,6.628702
1377,so,12,7.274546
1378,many,13,0.926813
1382,way,9,3.450198
1383,things,14,5.810332
1384,had,14,9.107453
1385,happened,16,5.831831
1386,lately,17,7.832403
1387,that,18,4.064397
1388,alice,10,10.829561
1389,had,14,2.910921
1390,begun,14,5.927737
1391,to,15,0.777945
1392,think,17,3.930208
1393,that,15,2.797236
1394,very,19,8.485345
1395,few,19,3.150918
1396,things,22,4.491344
1397,indeed,21,8.773936
1398,were,22,1.893042
1399,really,21,5.215335
1400,impossible,22,7.701118
1401,there,9,4.662240
1402,seemed,10,7.124034
1403,to,9,0.248048
1404,be,14,0.063952
1405,no,8,1.413139
1406,use,15,7.267478
1407,in,15,2.634199
1408,waiting,16,8.252323
1409,by,18,6.605462
1410,the,9,1.677678
1411,little,20,8.065984
1412,door,20,8.903792
1413,so,20,5.649570
1414,she,19,4.418081
1415,went,20,5.403267
1416,back,21,3.409545
1417,to,16,0.723069
1418,the,8,1.358205
1419,table,19,5.864972
1420,half,23,10.706701
1421,hoping,15,11.304947
1422,she,14,3.073519
1423,might,17,3.364831
1424,find,17,3.988453
1425,another,18,5.013437
1426,key,19,7.357805
1427,on,19,6.335877
1428,it,19,3.597970
1429,or,20,7.346019
1430,at,12,5.617253
1431,any,19,5.314775
1432,rate,20,4.207605
1433,a,9,5.245129
1434,book,21,6.565403
1435,of,21,2.788718
1436,rules,20,9.864265
1437,for,21,3.921016
1438,shutting,22,9.990963
1439,people,24,5.465387
1440,up,25,2.605172
1441,like,25,6.786479
1442,telescopes,25,12.860011
1443,this,26,7.802351
1444,time,27,2.955177
1445,she,22,7.225531
1446,found,28,5.334066
1447,a,7,2.257088
1448,little,29,4.418259
1449,bottle,29,7.239991
1450,on,29,3.478487
1451,it,26,3.938360
1452,which,30,6.507465
1453,certainly,14,8.114940
1454,was,16,2.361699
1455,not,15,2.842897
1456,here,16,7.215764
1457,before,16,5.252286
1458,said,16,10.667589
1459,alice,18,8.891024
1460,and,19,4.915801
1462,round,9,13.661480
1463,the,7,3.736909
1464,neck,19,7.274727
1465,of,19,2.609258
1466,the,7,1.400009
1467,bottle,21,8.249784
1468,was,21,9.221480
1469,a,6,2.745089
1470,paper,15,7.917995
1471,label,15,10.318391
1472,with,15,3.621374
1473,the,8,2.265174
1474,words,13,5.207773
1475,drink,17,12.539864
1476,me,15,6.379629
1477,beautifully,17,10.021337
1478,printed,16,5.113522
1479,on,17,7.346869
1480,it,16,5.125186
1481,in,19,6.406335
1482,large,20,7.996497
1483,letters,19,6.691386
1484,it,9,3.579708
1485,was,11,1.666966
1486,all,9,4.893302
1487,very,12,4.543976
1488,well,12,4.394097
1489,to,12,3.488419
1490,say,14,3.386403
1491,drink,15,13.404447
1492,me,16,5.621011
1493,but,17,3.778669
1494,the,7,3.748693
1495,wise,17,10.577934
1496,little,18,5.504395
1497,alice,18,13.143138
1498,was,13,2.537632
1499,not,13,3.583615
1500,going,14,3.777794
1501,to,14,0.229827
1502,do,16,3.147966
1503,that,12,2.520580
1504,in,18,3.928590
1505,a,6,2.198584
1506,hurry,18,5.224635
1507,no,9,5.916457
1508,i,10,4.532325
1509,'ll,12,3.951375
1510,look,12,5.152726
1511,first,13,8.148727
1512,she,13,4.849807
1513,said,15,0.613733
1514,and,15,4.831928
1515,see,9,6.869116
1516,whether,12,4.716237
1517,it,13,2.392028
1518,'s,15,0.736996
1519,marked,15,10.928190
1520,poison,16,13.409597
1521,or,18,2.401660
1522,not,16,3.291432
1523,for,18,6.897943
1524,she,17,7.806353
1525,had,15,4.275425
1526,read,15,6.861810
1527,several,16,7.143424
1528,nice,17,8.427686
1529,little,17,6.836506
1530,histories,17,8.543027
1531,about,17,2.971305
1532,children,18,6.451275
1533,who,19,2.496472
1534,had,21,2.529205
1535,got,22,6.343943
1536,burnt,23,11.903915
1537,and,23,3.308229
1538,eaten,24,3.995223
1539,up,24,4.212018
1540,by,25,2.004921
1541,wild,25,8.112975
1542,beasts,26,7.428959
1543,and,26,3.068605
1544,other,24,2.872424
1545,unpleasant,27,10.712623
1546,things,27,3.402744
1547,all,22,7.956779
1548,because,26,7.057758
1549,they,20,2.889945
1550,would,27,3.767855
1551,not,27,1.900090
1552,remember,27,6.510666
1553,the,9,2.485990
1554,simple,29,8.289603
1555,rules,29,7.274621
1556,their,29,7.804053
1557,friends,29,4.218324
1558,had,32,1.847814
1559,taught,32,7.242576
1560,them,34,4.488354
1561,such,35,10.053979
1562,as,11,0.204500
1563,that,16,4.452077
1564,a,13,5.978324
1566,hot,5,2.851043
1567,poker,35,13.017968
1568,will,21,11.773510
1569,burn,22,7.637033
1570,you,23,5.987264
1571,if,24,5.642550
1572,you,21,0.828470
1573,hold,27,7.231323
1574,it,24,2.829493
1575,too,27,5.704818
1576,long,27,2.965060
1577,and,25,2.856686
1578,that,16,6.287694
1579,if,28,6.038052
1580,you,20,0.912461
1581,cut,30,7.774919
1582,your,29,2.536456
1583,finger,33,4.767312
1584,very,33,7.356386
1585,deeply,33,5.615115
1586,with,33,4.804944
1587,a,7,2.363605
1588,knife,34,5.609022
1589,it,27,2.435062
1590,usually,30,7.190864
1591,bleeds,10,3.188008
1592,and,25,3.553020
1593,she,30,8.929639
1594,had,31,6.329121
1595,never,33,5.247964
1596,forgotten,34,5.027845
1597,that,13,3.068073
1598,if,27,5.476236
1599,you,9,1.364705
1600,drink,35,7.949086
1601,much,37,7.180646
1602,from,38,4.897444
1603,a,7,2.506989
1604,bottle,39,5.884100
1605,marked,40,11.204970
1606,poison,40,14.516123
1607,it,28,2.848180
1608,is,43,2.692920
1609,almost,35,6.171991
1610,certain,36,4.160528
1611,to,16,1.414862
1612,disagree,39,11.527346
1613,with,32,1.188872
1614,you,28,3.462096
1615,sooner,41,9.828923
1616,or,40,1.452359
1617,later,39,0.029678
1618,however,9,5.417370
1619,this,10,4.814557
1620,bottle,10,12.642075
1621,was,10,2.849688
1622,not,9,2.768076
1623,marked,12,8.291994
1624,poison,12,15.277101
1625,so,14,6.241917
1626,alice,14,12.151888
1627,ventured,15,10.023468
1628,to,14,2.182822
1629,taste,16,9.713174
1630,it,17,2.778356
1631,and,18,3.488705
1632,finding,18,10.743219
1633,it,17,2.632212
1634,very,18,5.220979
1635,nice,19,5.177513
1636,it,19,6.508992
1637,had,21,3.092091
1638,in,21,6.123899
1639,fact,23,3.432388
1640,a,13,5.156850
1641,sort,22,7.202208
1642,of,22,0.050630
1643,mixed,23,9.683408
1644,flavour,8,2.570788
1645,of,24,4.278595
1647,tart,6,2.913144
1648,custard,24,12.091542
1649,pine-apple,11,4.431536
1650,roast,21,8.623124
1651,turkey,21,7.756665
1652,toffee,11,3.343061
1653,and,21,1.111649
1654,hot,16,6.610887
1655,buttered,21,9.764650
1656,toast,21,8.136751
1657,she,21,6.663048
1658,very,10,10.425439
1659,soon,11,3.409427
1660,finished,12,6.710529
1661,it,12,3.867883
1662,off,13,4.498776
1663,what,9,5.578082
1664,a,8,4.619034
1665,curious,11,9.097265
1666,feeling,12,4.937971
1667,said,9,8.781352
1668,alice,11,9.560402
1669,i,10,5.032058
1670,must,12,6.528350
1671,be,11,2.331608
1672,shutting,14,12.189010
1673,up,13,3.272784
1674,like,14,6.641002
1675,a,6,2.066904
1676,telescope,16,10.221126
1677,and,9,4.271067
1678,so,9,4.836217
1679,it,10,2.858595
1680,was,10,1.947710
1681,indeed,12,8.325784
1682,she,12,8.381859
1683,was,10,3.008675
1684,now,14,6.013151
1685,only,13,6.861272
1686,ten,15,8.630292
1687,inches,15,5.992181
1688,high,14,4.055256
1689,and,15,3.090497
1690,her,14,9.181433
1691,face,15,5.426991
1692,brightened,17,10.227620
1693,up,15,4.325329
1694,at,12,3.648291
1695,the,7,1.110656
1696,thought,13,6.097172
1697,that,13,3.445882
1698,she,15,1.741861
1699,was,16,1.467380
1700,now,16,5.916248
1701,the,12,3.191869
1702,right,17,5.627942
1703,size,17,6.986743
1704,for,17,2.743021
1705,going,18,7.958991
1706,through,20,3.328063
1707,the,12,1.326581
1708,little,22,6.655758
1709,door,22,8.596821
1710,into,22,6.894005
1711,that,18,5.520259
1712,lovely,24,8.594151
1713,garden,24,6.382841
1714,first,9,7.413506
1715,however,11,5.733869
1716,she,11,4.005129
1717,waited,10,7.835207
1718,for,12,1.301829
1719,a,7,1.777756
1720,few,11,4.221327
1721,minutes,13,2.403004
1722,to,13,1.091731
1723,see,16,2.708981
1724,if,17,2.007656
1725,she,18,1.711537
1726,was,19,2.101878
1727,going,19,2.838615
1728,to,15,0.094015
1729,shrink,22,9.542772
1730,any,23,6.356056
1731,further,24,5.306798
1732,she,24,7.725940
1733,felt,24,5.713741
1734,a,10,4.369922
1735,little,25,2.316624
1736,nervous,26,3.827388
1737,about,21,2.111757
1738,this,26,4.765186
1739,for,27,6.068631
1740,it,28,5.096357
1741,might,29,6.199706
1742,end,27,6.120426
1743,you,28,10.184924
1744,know,27,2.839335
1745,said,31,9.581494
1746,alice,26,9.089207
1747,to,22,5.527679
1748,herself,28,6.954972
1749,in,27,3.825410
1750,my,25,3.574465
1751,going,28,13.681343
1752,out,29,3.881151
1753,altogether,30,10.592750
1754,like,30,7.290506
1755,a,7,2.180043
1756,candle,32,8.304312
1757,i,9,3.636761
1758,wonder,11,7.103999
1759,what,12,1.727588
1760,i,13,2.331966
1761,should,14,4.957202
1762,be,14,3.305655
1763,like,15,5.862836
1764,then,16,7.448034
1765,and,9,4.271067
1766,she,10,4.509357
1767,tried,10,6.907671
1768,to,11,0.180233
1769,fancy,13,12.098051
1770,what,14,4.989258
1771,the,9,3.213768
1772,flame,10,9.830845
1773,of,17,4.484862
1774,a,10,2.854223
1775,candle,18,8.759961
1776,is,19,3.756828
1777,like,17,3.037993
1778,after,18,5.502532
1779,the,8,1.927229
1780,candle,19,11.088495
1781,is,19,2.898279
1782,blown,19,5.913072
1783,out,20,2.250753
1784,for,21,4.351565
1785,she,21,8.139183
1786,could,22,3.244768
1787,not,17,2.471426
1788,remember,23,4.446368
1789,ever,24,7.540354
1790,having,20,3.589860
1791,seen,19,4.660584
1792,such,20,5.986416
1793,a,8,0.758802
1794,thing,21,3.808962
1795,after,9,5.102238
1796,a,8,2.413387
1797,while,11,5.026860
1798,finding,11,9.114576
1799,that,13,3.240963
1800,nothing,13,7.462490
1801,more,7,4.086093
1802,happened,16,5.171390
1803,she,15,4.650604
1804,decided,15,5.291308
1805,on,16,4.994473
1806,going,12,6.291555
1807,into,14,2.836604
1808,the,9,1.069588
1809,garden,16,7.291340
1810,at,16,4.178459
1811,once,17,6.575511
1812,but,16,4.349850
1813,alas,9,10.845466
1814,for,10,6.290840
1815,poor,11,9.393345
1816,alice,12,12.160816
1817,when,9,5.134657
1818,she,10,3.748776
1819,got,12,3.836042
1820,to,12,2.458609
1821,the,9,1.256699
1822,door,14,5.386391
1823,she,14,2.560656
1824,found,11,4.680874
1825,she,17,4.294718
1826,had,14,1.643503
1827,forgotten,20,6.685353
1828,the,9,2.050575
1829,little,16,6.427351
1830,golden,16,9.777832
1831,key,16,12.346201
1832,and,16,3.343813
1833,when,15,6.367362
1834,she,15,1.110454
1835,went,19,3.876742
1836,back,19,3.151704
1837,to,17,0.832041
1838,the,9,1.510842
1839,table,22,6.837915
1840,for,22,4.448032
1841,it,22,5.400964
1842,she,19,1.483475
1843,found,10,4.587711
1844,she,12,4.145900
1845,could,14,2.979777
1846,not,14,1.779401
1847,possibly,14,5.634507
1848,reach,16,5.700254
1849,it,15,3.833508
1850,she,16,7.189727
1851,could,19,3.574369
1852,see,19,4.332046
1853,it,20,3.485598
1854,quite,21,8.843674
1855,plainly,17,8.233392
1856,through,16,6.675206
1857,the,9,1.471981
1858,glass,15,6.962479
1859,and,18,3.282255
1860,she,13,2.652048
1861,tried,10,5.753802
1862,her,9,5.123271
1863,best,12,5.732687
1864,to,12,2.503573
1865,climb,16,6.619207
1866,up,17,3.597744
1867,one,15,6.053012
1868,of,17,1.393118
1869,the,7,0.898634
1870,legs,19,6.519727
1871,of,19,2.496755
1872,the,8,1.425857
1873,table,21,8.142664
1874,but,21,5.814769
1875,it,9,2.862762
1876,was,16,0.764550
1877,too,11,4.407227
1878,slippery,12,7.730625
1879,and,12,3.123648
1880,when,12,6.044813
1881,she,13,1.513527
1882,had,12,3.677463
1883,tired,12,11.554877
1884,herself,13,10.430017
1885,out,14,6.824743
1886,with,14,4.974273
1887,trying,15,10.310049
1888,the,11,5.808131
1889,poor,16,7.949743
1890,little,16,7.650005
1891,thing,17,4.558184
1892,sat,17,12.487496
1893,down,19,3.102303
1894,and,13,2.597433
1895,cried,9,5.697043
1896,come,9,10.045879
1897,there,11,5.220303
1898,'s,12,5.064439
1899,no,11,2.255956
1900,use,14,7.688212
1901,in,14,2.820169
1902,crying,15,10.468804
1903,like,16,5.403029
1904,that,14,3.202696
1905,said,9,8.781352
1906,alice,11,9.560402
1907,to,10,7.953788
1908,herself,12,8.780406
1909,rather,12,8.936592
1910,sharply,12,9.909405
1911,i,11,4.618383
1912,advise,13,9.548845
1913,you,13,1.921979
1914,to,14,1.336340
1915,leave,15,4.635364
1916,off,16,5.407510
1917,this,15,3.965796
1918,minute,16,7.998881
1919,she,9,5.052103
1920,generally,11,9.615387
1921,gave,12,5.757962
1922,herself,11,6.008311
1923,very,12,7.362041
1924,good,12,2.334671
1925,advice,13,3.386029
1926,though,12,6.853238
1927,she,12,2.350121
1928,very,14,10.407890
1929,seldom,15,4.744341
1930,followed,15,7.352892
1931,it,14,2.868426
1932,and,15,2.795970
1933,sometimes,9,6.617624
1934,she,15,1.989316
1935,scolded,15,10.558994
1936,herself,14,3.997951
1937,so,15,5.843702
1938,severely,15,6.659363
1939,as,12,3.282801
1940,to,16,4.645218
1941,bring,18,5.815421
1942,tears,19,7.457630
1943,into,20,3.848613
1944,her,15,1.983317
1945,eyes,22,3.217174
1946,and,22,2.398162
1947,once,18,7.855820
1948,she,14,2.931725
1949,remembered,16,7.525313
1950,trying,16,7.835974
1951,to,18,0.142399
1952,box,20,10.703238
1953,her,17,1.854839
1954,own,22,5.267085
1955,ears,22,7.193607
1956,for,22,4.245395
1957,having,22,7.170414
1958,cheated,25,11.353706
1959,herself,21,4.407241
1960,in,22,2.576791
1961,a,6,2.150499
1962,game,23,6.232753
1963,of,23,3.142187
1964,croquet,6,2.517585
1965,she,23,2.551786
1966,was,10,2.172635
1967,playing,28,6.169450
1968,against,29,5.317893
1969,herself,30,5.577437
1970,for,22,3.768414
1971,this,13,5.661103
1972,curious,15,8.267253
1973,child,15,6.292875
1974,was,15,8.190535
1975,very,15,5.291365
1976,fond,16,6.528161
1977,of,16,0.424280
1978,pretending,17,9.821827
1979,to,19,0.945777
1980,be,21,0.826068
1981,two,21,7.914092
1982,people,23,5.270314
1983,but,9,3.348575
1984,it,9,3.158714
1985,'s,10,1.688762
1986,no,9,4.828104
1987,use,12,7.972812
1988,now,12,7.075252
1989,thought,13,8.488437
1990,poor,13,10.115976
1991,alice,15,13.483505
1992,to,17,7.434165
1993,pretend,17,9.088145
1994,to,18,1.847025
1995,be,20,0.995955
1996,two,21,8.075233
1997,people,19,4.622184
1998,why,9,7.161859
1999,there,11,6.411578
2000,'s,11,1.779318
2001,hardly,12,7.530308
2002,enough,13,2.980239
2003,of,14,3.790883
2004,me,14,6.739124
2005,left,15,7.541327
2006,to,16,2.663100
2007,make,18,4.102608
2008,one,16,5.788521
2009,respectable,21,13.289365
2010,person,19,6.390346
2011,soon,9,8.500902
2012,her,10,6.489158
2013,eye,12,7.855560
2014,fell,12,4.958950
2015,on,12,3.214624
2016,a,8,1.904463
2017,little,13,5.365320
2018,glass,13,6.691832
2019,box,13,5.863517
2020,that,13,3.083575
2021,was,10,2.400506
2022,lying,16,7.173913
2023,under,17,4.590796
2024,the,8,0.988865
2025,table,19,4.537969
2026,she,19,6.035012
2027,opened,21,7.170199
2028,it,22,3.376389
2029,and,22,2.138335
2030,found,9,5.756000
2031,in,22,5.207245
2032,it,23,5.369299
2033,a,11,3.806979
2034,very,13,5.232724
2035,small,10,3.401545
2036,cake,14,8.176277
2037,on,13,4.028140
2038,which,14,4.249828
2039,the,10,1.774827
2040,words,16,7.641028
2041,eat,16,10.373772
2042,me,16,5.841420
2043,were,19,3.308635
2044,beautifully,18,8.824660
2045,marked,18,7.223641
2046,in,17,3.493428
2047,currants,5,3.262431
2048,well,9,8.168231
2049,i,10,2.309818
2050,'ll,12,3.836405
2051,eat,12,6.345127
2052,it,12,2.073426
2053,said,14,4.200865
2054,alice,14,9.345965
2055,and,12,5.302854
2056,if,9,6.458608
2057,it,9,3.030616
2058,makes,13,4.615133
2059,me,13,2.322464
2060,grow,14,6.806454
2061,larger,14,9.444348
2062,i,15,1.210995
2063,can,17,2.842330
2064,reach,18,6.495480
2065,the,8,1.654629
2066,key,14,7.417177
2067,and,13,3.712398
2068,if,13,5.573106
2069,it,14,2.925964
2070,makes,16,4.588480
2071,me,16,2.114918
2072,grow,17,7.139799
2073,smaller,18,9.147301
2074,i,16,0.995303
2075,can,17,2.802664
2076,creep,17,11.616648
2077,under,13,6.786146
2078,the,9,1.107419
2079,door,15,5.379371
2080,so,15,5.442241
2081,either,14,11.534852
2082,way,14,4.291292
2083,i,15,1.307433
2084,'ll,18,2.155167
2085,get,18,2.629972
2086,into,19,4.001675
2087,the,10,1.053334
2088,garden,18,6.930952
2089,and,18,2.667827
2090,i,16,2.892924
2091,do,19,2.351177
2092,n't,20,0.094855
2093,care,20,3.531021
2094,which,21,5.844819
2095,happens,19,5.256320
2096,she,9,5.052103
2097,ate,11,8.832746
2098,a,6,2.261754
2099,little,12,4.041207
2100,bit,12,2.076655
2101,and,12,2.653126
2102,said,9,4.084864
2103,anxiously,12,12.288213
2104,to,13,3.203121
2105,herself,14,6.914901
2106,which,14,7.697936
2107,way,14,6.471250
2108,which,9,8.481506
2109,way,11,5.580199
2110,holding,9,10.392237
2111,her,11,5.365629
2112,hand,12,6.055823
2113,on,12,2.533988
2114,the,8,0.854083
2115,top,14,4.959622
2116,of,14,0.997690
2117,her,15,3.369617
2118,head,16,2.973037
2119,to,16,4.677308
2120,feel,18,7.334546
2121,which,19,8.691061
2122,way,18,4.494308
2123,it,18,3.011316
2124,was,19,2.044734
2125,growing,19,9.811005
2126,and,20,4.598076
2127,she,19,4.150489
2128,was,12,3.613178
2129,quite,12,6.528493
2130,surprised,12,3.713305
2131,to,12,2.276110
2132,find,15,3.852608
2133,that,15,3.136706
2134,she,16,2.009995
2135,remained,18,6.717541
2136,the,10,3.248966
2137,same,19,4.052958
2138,size,19,7.024147
2139,to,19,3.794116
2140,be,22,2.578785
2141,sure,23,6.985254
2142,this,24,6.379391
2145,generally,27,11.731626
2146,happens,28,4.484012
2147,when,27,4.170596
2148,one,10,5.801137
2149,eats,30,8.677068
2150,cake,30,10.199508
