Order,praatword,distance
1462,round,9.452755
1463,the,1.263572
1464,neck,4.787236
1465,of,0.872375
1466,the,1.052956
1467,bottle,7.581075
1468,was,4.412963
1469,a,0.996070
1470,paper,6.219946
1471,label,7.778592
1472,with,2.560980
1473,the,3.107458
1474,words,6.384398
1475,drink,12.119440
1476,me,8.785781
1477,beautifully,9.036687
1478,printed,7.496188
1479,on,2.027465
1480,it,2.039416
1481,in,3.644697
1482,large,6.176108
1483,letters,0.209974
1484,it,3.024569
1485,was,0.876432
1486,all,3.829225
1487,very,1.904590
1488,well,0.756586
1489,to,0.951839
1490,say,2.879860
1491,drink,13.602599
1492,me,7.140577
1493,but,3.577107
1494,the,3.734727
1495,wise,6.712234
1496,little,4.870527
1497,alice,11.116116
1498,was,2.233000
1499,not,1.891732
1500,going,3.912216
1501,to,0.225588
1502,do,3.161959
1503,that,2.386333
1504,in,4.864708
1505,a,2.705959
1506,hurry,2.132668
1507,no,5.010458
1508,i,2.679465
1509,'ll,4.000234
1510,look,5.219282
1511,first,7.353640
1512,she,3.942611
1513,said,0.528965
1514,and,1.721660
1515,see,5.995118
1516,whether,5.227383
1517,it,2.057549
1518,'s,0.739645
1519,marked,10.471812
1520,poison,9.969385
1521,or,0.803977
1522,not,1.447207
1523,for,5.403852
1524,she,4.555607
1525,had,3.439684
1526,read,5.858885
1527,several,5.326694
1528,nice,8.099132
1529,little,3.504474
1530,histories,9.570232
1531,about,3.222507
1532,children,7.633430
1533,who,3.243327
1534,had,1.890821
1535,got,4.628766
1536,burnt,9.604136
1537,and,2.146544
1538,eaten,5.820383
1539,up,4.152853
1540,by,4.263602
1541,wild,7.673820
1542,beasts,2.678073
1543,and,1.091593
1544,other,6.062256
1545,unpleasant,14.317885
1546,things,0.885927
1547,all,5.131005
1548,because,6.601625
1549,they,0.984640
1550,would,4.248606
1551,not,2.882935
1552,remember,6.876122
1553,the,2.910658
1554,simple,8.142573
1555,rules,7.355941
1556,their,5.758804
1557,friends,6.077190
1558,had,1.847443
1559,taught,4.267723
1560,them,1.576292
1561,such,6.149351
1562,as,3.961187
1563,that,4.032093
1564,a,6.318954
1566,hot,4.622468
1567,poker,10.834400
1568,will,6.920134
1569,burn,6.584433
1570,you,6.165684
1571,if,5.161167
1572,you,0.761263
1573,hold,7.028467
1574,it,1.952560
1575,too,5.615396
1576,long,2.565485
1577,and,2.450214
1578,that,4.110954
1579,if,5.343756
1580,you,0.610500
1581,cut,7.178946
1582,your,2.485586
1583,finger,2.374947
1584,very,8.067914
1585,deeply,7.747498
1586,with,4.058855
1587,a,2.712840
1588,knife,4.805779
1589,it,2.365145
1590,usually,8.813168
1591,bleeds,5.519691
1592,and,3.775080
1593,she,5.992467
1594,had,5.581537
1595,never,3.371915
1596,forgotten,4.564735
1597,that,3.047157
1598,if,5.036239
1599,you,1.363058
1600,drink,6.379216
1601,much,6.494141
1602,from,5.730169
1603,a,3.117510
1604,bottle,4.208137
1605,marked,11.905370
1606,poison,8.211311
1607,it,2.461822
1608,is,2.611773
1609,almost,6.122602
1610,certain,4.581998
1611,to,2.613402
1612,disagree,9.151556
1613,with,0.226145
1614,you,1.377920
1615,sooner,10.593904
1616,or,0.632191
1617,later,0.001616
1618,however,7.183652
1619,this,4.606866
1620,bottle,10.185623
1621,was,1.274437
1622,not,2.078019
1623,marked,7.522633
1624,poison,11.170815
1625,so,6.054588
1626,alice,10.576248
1627,ventured,7.090979
1628,to,0.815523
1629,taste,7.130079
1630,it,0.705962
1631,and,2.218581
1632,finding,8.059856
1633,it,1.554846
1634,very,3.443554
1635,nice,4.829729
1636,it,4.520412
1637,had,3.469645
1638,in,5.596088
1639,fact,2.194829
1640,a,2.486541
1641,sort,4.501520
1642,of,0.005138
1643,mixed,6.983256
1644,flavour,3.829988
1645,of,1.597353
1647,tart,4.302011
1648,custard,11.148636
1649,pine-apple,6.179766
1650,roast,10.090462
1651,turkey,8.449053
1652,toffee,14.806050
1653,and,1.439277
1654,hot,6.591359
1655,buttered,4.922315
1656,toast,0.203110
1657,she,5.651340
1658,very,8.382669
1659,soon,3.478962
1660,finished,7.708466
1661,it,3.291213
1662,off,6.806304
1663,what,4.361801
1664,a,2.326252
1665,curious,5.409364
1666,feeling,5.476055
1667,said,8.685434
1668,alice,7.761409
1669,i,2.915432
1670,must,3.760916
1671,be,2.748211
1672,shutting,9.770864
1673,up,1.320078
1674,like,6.591660
1675,a,1.092556
1676,telescope,11.246327
1677,and,3.246471
1678,so,3.909265
1679,it,2.093669
1680,was,0.919069
1681,indeed,8.051738
1682,she,4.111684
1683,was,3.192457
1684,now,5.584297
1685,only,5.252996
1686,ten,4.962538
1687,inches,7.094493
1688,high,2.948217
1689,and,1.203110
1690,her,3.022525
1691,face,3.026989
1692,brightened,6.163812
1693,up,3.367443
1694,at,3.742222
1695,the,1.205417
1696,thought,1.187130
1697,that,1.670845
1698,she,1.288651
1699,was,1.338945
1700,now,5.280214
1701,the,4.066773
1702,right,5.126358
1703,size,3.681528
1704,for,3.152020
1705,going,7.095891
1706,through,4.019245
1707,the,1.512395
1708,little,5.049093
1709,door,4.551248
1710,into,3.506472
1711,that,4.448757
1712,lovely,7.080349
1713,garden,1.981270
1714,first,7.724900
1715,however,4.998396
1716,she,1.837916
1717,waited,6.522667
1718,for,1.460663
1719,a,2.404177
1720,few,3.167520
1721,minutes,1.410612
1722,to,1.676108
1723,see,3.943974
1724,if,1.564049
1725,she,1.215994
1726,was,2.098928
1727,going,3.184305
1728,to,0.291246
1729,shrink,10.094555
1730,any,6.350070
1731,further,1.207136
1732,she,4.443569
1733,felt,3.458941
1734,a,2.416891
1735,little,1.583722
1736,nervous,3.302889
1737,about,3.179552
1738,this,2.718377
1739,for,4.736920
1740,it,3.198188
1741,might,4.683693
1742,end,4.964983
1743,you,8.662850
1744,know,1.910408
1745,said,4.571647
1746,alice,6.467241
1747,to,4.883177
1748,herself,0.921612
1749,in,4.103563
1750,my,7.593689
1751,going,9.741730
1752,out,3.879268
1753,altogether,9.481865
1754,like,7.064498
1755,a,0.812514
1756,candle,5.930872
1757,i,2.498467
1758,wonder,4.382803
1759,what,1.681530
1760,i,2.852772
1761,should,2.898560
1762,be,3.620415
1763,like,1.814438
1764,then,6.006614
1765,and,3.246471
1766,she,2.621218
1767,tried,5.467337
1768,to,0.227917
1769,fancy,6.442822
1770,what,2.021645
1771,the,2.632148
1772,flame,8.813765
1773,of,2.317734
1774,a,3.328905
1775,candle,2.986933
1776,is,5.399654
1777,like,1.984029
1778,after,6.196245
1779,the,2.183876
1780,candle,4.659687
1781,is,4.082882
1782,blown,6.695465
1783,out,1.917690
1784,for,4.559813
1785,she,3.898647
1786,could,4.920244
1787,not,1.257236
1788,remember,4.860080
1789,ever,5.892239
1790,having,1.093025
1791,seen,1.223708
1792,such,3.503397
1793,a,0.710424
1794,thing,0.976490
1795,after,5.645346
1796,a,1.618677
1797,while,1.524561
1798,finding,7.885007
1799,that,2.882236
1800,nothing,6.430726
1801,more,3.135241
1802,happened,5.810590
1803,she,1.635880
1804,decided,4.663713
1805,on,3.766062
1806,going,5.089188
1807,into,3.956047
1808,the,0.362444
1809,garden,3.726621
1810,at,4.255571
1811,once,1.220347
1812,but,3.811632
1813,alas,8.963892
1814,for,2.997776
1815,poor,8.476983
1816,alice,5.675694
1817,when,4.619392
1818,she,1.668505
1819,got,3.466934
1820,to,2.460365
1821,the,0.724566
1822,door,2.417301
1823,she,1.035711
1824,found,3.092962
1825,she,4.230523
1826,had,1.119080
1827,forgotten,4.634363
1828,the,2.136177
1829,little,4.377604
1830,golden,8.767225
1831,key,0.260534
1832,and,2.168940
1833,when,4.345110
1834,she,0.579653
1835,went,3.806187
1836,back,2.465942
1837,to,0.494625
1838,the,1.086433
1839,table,4.987537
1840,for,5.729871
1841,it,3.998455
1842,she,1.764652
1843,found,3.001965
1844,she,4.020331
1845,could,1.734762
1846,not,0.724840
1847,possibly,3.832557
1848,reach,5.139444
1849,it,1.191135
1850,she,5.034836
1851,could,2.042675
1852,see,2.090745
1853,it,2.249993
1854,quite,5.835315
1855,plainly,0.260649
1856,through,4.699283
1857,the,0.578554
1858,glass,3.084631
1859,and,3.090915
1860,she,2.038436
1861,tried,6.277153
1862,her,4.834805
1863,best,0.806190
1864,to,0.185713
1865,climb,7.615091
1866,up,1.888584
1867,one,5.749920
1868,of,2.165451
1869,the,0.494354
1870,legs,6.143135
1871,of,2.159658
1872,the,0.679140
1873,table,3.871969
1874,but,3.456663
1875,it,2.112768
1876,was,0.651712
1877,too,2.887113
1878,slippery,5.601706
1879,and,1.494070
1880,when,4.759186
1881,she,0.850828
1882,had,2.582453
1883,tired,9.232319
1884,herself,1.963728
1885,out,4.033438
1886,with,4.106237
1887,trying,11.015478
1888,the,5.317435
1889,poor,7.371509
1890,little,1.943308
1891,thing,2.327091
1892,sat,6.468496
1893,down,0.534801
1894,and,1.943144
1895,cried,3.841783
1896,come,6.495955
1897,there,5.378499
1898,'s,2.708271
1899,no,2.317629
1900,use,2.352575
1901,in,2.021779
1902,crying,6.231383
1903,like,6.105199
1904,that,0.717947
1905,said,8.685434
1906,alice,7.761409
1907,to,4.503096
1908,herself,0.842640
1909,rather,5.763197
1910,sharply,2.547379
1911,i,1.854303
1912,advise,7.280363
1913,you,0.051023
1914,to,0.577225
1915,leave,4.569241
1916,off,3.787298
1917,this,4.502213
1918,minute,4.372730
1919,she,2.396486
1920,generally,9.530128
1921,gave,4.562596
1922,herself,2.858854
1923,very,5.415133
1924,good,3.602930
1925,advice,3.050641
1926,though,4.828025
1927,she,0.944880
1928,very,7.552237
1929,seldom,1.294199
1930,followed,9.002295
1931,it,3.288917
1932,and,3.145495
1933,sometimes,4.322621
1934,she,1.495085
1935,scolded,8.312120
1936,herself,3.015488
1937,so,4.858391
1938,severely,4.166117
1939,as,3.940925
1940,to,0.669760
1941,bring,5.697323
1942,tears,5.448341
1943,into,2.537989
1944,her,0.334803
1945,eyes,0.317139
1946,and,1.620190
1947,once,5.901677
1948,she,1.917088
1949,remembered,5.940443
1950,trying,8.295538
1951,to,0.143808
1952,box,11.323856
1953,her,1.935604
1954,own,2.207592
1955,ears,5.317872
1956,for,3.593939
1957,having,6.334227
1958,cheated,10.238984
1959,herself,1.657784
1960,in,2.944065
1961,a,2.401367
1962,game,6.789306
1963,of,0.603325
1964,croquet,8.357792
1965,she,3.904946
1966,was,2.299623
1967,playing,7.262915
1968,against,7.680628
1969,herself,3.952557
1970,for,3.628743
1971,this,5.061907
1972,curious,8.332503
1973,child,5.567380
1974,was,2.742357
1975,very,3.351532
1976,fond,3.633090
1977,of,0.040478
1978,pretending,6.938795
1979,to,1.378849
1980,be,1.030055
1981,two,8.918122
1982,people,3.715528
1983,but,3.184577
1984,it,2.898773
1985,'s,2.049626
1986,no,3.213811
1987,use,0.713958
1988,now,4.707468
1989,thought,9.249434
1990,poor,7.237739
1991,alice,6.038893
1992,to,4.135829
1993,pretend,7.191119
1994,to,2.258255
1995,be,0.986872
1996,two,8.272614
1997,people,3.380053
1998,why,5.100310
1999,there,4.738584
2000,'s,0.861410
2001,hardly,6.708594
2002,enough,4.971296
2003,of,2.895643
2004,me,3.623695
2005,left,6.091262
2006,to,1.744747
2007,make,4.000035
2008,one,4.868181
2009,respectable,8.263010
2010,person,3.424273
2011,soon,7.891286
2012,her,4.531248
2013,eye,5.103230
2014,fell,0.850739
2015,on,1.115770
2016,a,2.715637
2017,little,3.623000
2018,glass,6.704519
2019,box,2.164691
2020,that,4.218838
2021,was,2.007059
2022,lying,3.484125
2023,under,4.109857
2024,the,0.640957
2025,table,1.999336
2026,she,4.880184
2027,opened,5.847261
2028,it,1.094549
2029,and,0.669758
2030,found,4.128828
2031,in,3.940226
2032,it,1.570969
2033,a,0.840622
2034,very,4.774312
2035,small,1.666554
2036,cake,7.059288
2037,on,4.735625
2038,which,1.973820
2039,the,2.653866
2040,words,6.990657
2041,eat,10.721948
2042,me,9.118324
2043,were,7.092364
2044,beautifully,6.820271
2045,marked,8.854887
2046,in,3.691994
2047,currants,11.903934
2048,well,4.960093
2049,i,1.844934
2050,'ll,2.822758
2051,eat,7.282470
2052,it,1.716061
2053,said,2.861401
2054,alice,6.889754
2055,and,1.865040
2056,if,4.354679
2057,it,2.247632
2058,makes,5.155096
2059,me,1.857925
2060,grow,7.971321
2061,larger,8.688562
2062,i,1.352604
2063,can,2.650476
2064,reach,7.392977
2065,the,1.251595
2066,key,9.211521
2067,and,2.671312
2068,if,4.631487
2069,it,2.066763
2070,makes,5.276709
2071,me,1.054586
2072,grow,8.065992
2073,smaller,7.460627
2074,i,1.064331
2075,can,2.189917
2076,creep,7.744796
2077,under,5.378044
2078,the,0.978170
2079,door,4.378839
2080,so,5.503411
2081,either,9.660716
2082,way,2.805712
2083,i,2.574921
2084,'ll,2.380280
2085,get,2.592243
2086,into,3.901451
2087,the,1.332037
2088,garden,4.526275
2089,and,2.201366
2090,i,2.521372
2091,do,4.189954
2092,n't,0.230927
2093,care,3.166037
2094,which,6.061783
2095,happens,6.696917
2096,she,2.396488
2097,ate,7.663409
2098,a,2.462549
2099,little,1.658546
2100,bit,5.990295
2101,and,3.384768
2102,said,3.930943
2103,anxiously,8.185953
2104,to,3.526997
2105,herself,1.146469
2106,which,7.622045
2107,way,4.485091
2108,which,7.806264
2109,way,2.875002
2110,holding,9.998033
2111,her,1.657585
2112,hand,1.836775
2113,on,3.546311
2114,the,1.475307
2115,top,5.406404
2116,of,0.260653
2117,her,0.818338
2118,head,1.165393
2119,to,5.530014
2120,feel,4.454552
2121,which,9.196065
2122,way,3.268347
2123,it,3.765223
2124,was,0.897421
2125,growing,6.758273
2126,and,3.100951
2127,she,2.486092
2128,was,2.495717
2129,quite,4.855085
2130,surprised,4.864880
2131,to,1.154310
2132,find,1.258326
2133,that,0.962311
2134,she,1.148058
2135,remained,7.892355
2136,the,4.629429
2137,same,2.139015
2138,size,5.173233
2139,to,4.723973
2140,be,2.488440
2141,sure,3.307414
2142,this,6.643954
2145,generally,11.760906
2146,happens,7.228227
2147,when,4.648640
2148,one,3.244859
2149,eats,8.306702
2150,cake,8.636185
