Order,praatword,distance
1459,alice,9.143431
1460,and,3.851364
1462,round,9.696935
1463,the,1.407499
1464,neck,5.676631
1465,of,1.519130
1466,the,0.698732
1467,bottle,6.572711
1468,was,3.479831
1469,a,1.414517
1470,paper,7.923050
1471,label,9.969210
1472,with,3.083310
1473,the,2.669834
1474,words,6.403045
1475,drink,15.470323
1476,me,7.176049
1477,beautifully,10.908720
1478,printed,10.065683
1479,on,4.458680
1480,it,2.004719
1481,in,4.009616
1482,large,7.645100
1483,letters,0.798233
1484,it,2.922077
1485,was,0.803545
1486,all,3.824974
1487,very,2.176184
1488,well,1.285799
1489,to,1.776758
1490,say,4.390191
1491,drink,14.263714
1492,me,5.582561
1493,but,3.719419
1494,the,3.817605
1495,wise,6.985030
1496,little,6.037168
1497,alice,11.606625
1498,was,2.819834
1499,not,2.541978
1500,going,4.094196
1501,to,0.171232
1502,do,3.707703
1503,that,2.933651
1504,in,4.509092
1505,a,2.707130
1506,hurry,2.602283
1507,no,4.973437
1508,i,2.691044
1509,'ll,4.129334
1510,look,4.962888
1511,first,6.526682
1512,she,3.376560
1513,said,0.576923
1514,and,2.129969
1515,see,5.559855
1516,whether,5.842822
1517,it,1.768950
1518,'s,1.496246
1519,marked,13.012903
1520,poison,12.627292
1521,or,0.147703
1522,not,1.113700
1523,for,5.055895
1524,she,4.987413
1525,had,3.614264
1526,read,6.602650
1527,several,6.104331
1528,nice,7.290403
1529,little,3.405926
1530,histories,11.422289
1531,about,2.254134
1532,children,6.057817
1533,who,3.399930
1534,had,2.022700
1535,got,4.290901
1536,burnt,11.156147
1537,and,1.823721
1538,eaten,5.376275
1539,up,3.312174
1540,by,4.774770
1541,wild,7.458243
1542,beasts,2.434316
1543,and,1.196962
1544,other,5.441401
1545,unpleasant,14.367528
1546,things,1.338477
1547,all,5.482933
1548,because,6.358056
1549,they,2.355132
1550,would,3.984278
1551,not,2.950983
1552,remember,7.210690
1553,the,2.112002
1554,simple,7.687616
1555,rules,6.870781
1556,their,7.277194
1557,friends,6.381636
1558,had,1.549806
1559,taught,5.793055
1560,them,1.779575
1561,such,7.268647
1562,as,3.101586
1563,that,3.499446
1564,a,5.956563
1566,hot,4.621626
1567,poker,10.895185
1568,will,7.269083
1569,burn,5.799940
1570,you,5.959328
1571,if,3.955729
1572,you,0.859399
1573,hold,6.976145
1574,it,2.616364
1575,too,4.749001
1576,long,3.359209
1577,and,2.049326
1578,that,4.119667
1579,if,2.940987
1580,you,0.475863
1581,cut,7.169214
1582,your,2.581484
1583,finger,5.279980
1584,very,7.697186
1585,deeply,8.211554
1586,with,4.561311
1587,a,2.325865
1588,knife,5.371623
1589,it,3.641150
1590,usually,10.863150
1591,bleeds,6.471713
1592,and,3.190140
1593,she,5.274093
1594,had,6.175859
1595,never,4.827056
1596,forgotten,5.779387
1597,that,2.260780
1598,if,6.065138
1599,you,1.821099
1600,drink,6.483096
1601,much,6.631677
1602,from,6.027605
1603,a,2.527993
1604,bottle,4.259106
1605,marked,10.422607
1606,poison,9.883046
1607,it,3.432443
1608,is,2.965372
1609,almost,5.642958
1610,certain,5.714084
1611,to,2.054985
1612,disagree,8.241840
1613,with,0.422831
1614,you,2.371950
1615,sooner,11.848024
1616,or,0.685303
1617,later,0.011393
1618,however,6.953750
1619,this,4.718413
1620,bottle,9.637427
1621,was,1.225479
1622,not,2.598101
1623,marked,8.072359
1624,poison,13.328703
1625,so,5.483760
1626,alice,11.285383
1627,ventured,7.851205
1628,to,1.051720
1629,taste,8.745686
1630,it,1.840388
1631,and,2.318703
1632,finding,7.383441
1633,it,1.275247
1634,very,3.486046
1635,nice,4.240575
1636,it,3.595509
1637,had,3.546570
1638,in,5.808449
1639,fact,2.407124
1640,a,2.426685
1641,sort,4.548842
1642,of,0.016798
1643,mixed,9.209162
1644,flavour,4.319142
1645,of,1.714562
1647,tart,3.956998
1648,custard,13.238935
1649,pine-apple,5.695862
1650,roast,10.171286
1651,turkey,12.499934
1652,toffee,15.011130
1653,and,1.198956
1654,hot,4.705720
1655,buttered,3.963953
1656,toast,2.434714
1657,she,4.401102
1658,very,7.883129
1659,soon,2.220994
1660,finished,5.604558
1661,it,3.118012
1662,off,6.215445
1663,what,4.230218
1664,a,2.192227
1665,curious,5.719500
1666,feeling,4.631572
1667,said,9.063019
1668,alice,7.923998
1669,i,2.912138
1670,must,3.898587
1671,be,2.646003
1672,shutting,11.788321
1673,up,0.857481
1674,like,6.093134
1675,a,1.011858
1676,telescope,10.452768
1677,and,3.138235
1678,so,3.981635
1679,it,2.482814
1680,was,0.699427
1681,indeed,7.952983
1682,she,3.145627
1683,was,1.630333
1684,now,6.577025
1685,only,5.315749
1686,ten,4.973511
1687,inches,7.560015
1688,high,3.005236
1689,and,1.485195
1690,her,1.563247
1691,face,3.182501
1692,brightened,5.113462
1693,up,3.200041
1694,at,3.160994
1695,the,0.765364
1696,thought,1.847781
1697,that,2.040584
1698,she,0.951620
1699,was,1.269909
1700,now,5.312642
1701,the,3.546690
1702,right,4.672661
1703,size,7.278735
1704,for,3.989217
1705,going,7.888935
1706,through,3.964604
1707,the,1.407105
1708,little,4.521528
1709,door,2.822311
1710,into,4.303089
1711,that,5.600954
1712,lovely,6.445991
1713,garden,1.834414
1714,first,7.697642
1715,however,5.693582
1716,she,2.260567
1717,waited,7.664725
1718,for,1.441423
1719,a,2.416086
1720,few,3.214317
1721,minutes,0.775368
1722,to,1.547043
1723,see,2.799357
1724,if,1.283625
1725,she,1.312876
1726,was,2.111851
1727,going,3.191173
1728,to,0.498240
1729,shrink,9.073183
1730,any,7.177389
1731,further,3.112643
1732,she,4.029202
1733,felt,4.027927
1734,a,3.348099
1735,little,1.790129
1736,nervous,3.766526
1737,about,3.370288
1738,this,3.450750
1739,for,5.978565
1740,it,3.920051
1741,might,4.846693
1742,end,6.918868
1743,you,9.145811
1744,know,2.324781
1745,said,5.186950
1746,alice,7.272303
1747,to,5.029844
1748,herself,0.642185
1749,in,3.481936
1750,my,8.096857
1751,going,10.194756
1752,out,2.865688
1753,altogether,9.396974
1754,like,6.445420
1755,a,0.816850
1756,candle,7.608117
1757,i,2.495077
1758,wonder,4.464540
1759,what,1.490713
1760,i,2.873400
1761,should,2.485340
1762,be,3.368411
1763,like,1.712214
1764,then,7.311921
1765,and,3.138234
1766,she,2.732726
1767,tried,5.424657
1768,to,0.239883
1769,fancy,5.963526
1770,what,2.384407
1771,the,2.751200
1772,flame,11.053164
1773,of,2.539660
1774,a,4.142440
1775,candle,5.837148
1776,is,5.049880
1777,like,2.745199
1778,after,8.076658
1779,the,1.932422
1780,candle,8.858543
1781,is,3.789783
1782,blown,7.372486
1783,out,1.713451
1784,for,4.700954
1785,she,3.945080
1786,could,4.639640
1787,not,1.295227
1788,remember,4.167156
1789,ever,6.164229
1790,having,1.230813
1791,seen,1.056494
1792,such,3.694443
1793,a,0.786160
1794,thing,1.111875
1795,after,5.695726
1796,a,1.762811
1797,while,1.200674
1798,finding,10.072962
1799,that,1.889692
1800,nothing,5.697940
1801,more,3.337059
1802,happened,3.542027
1803,she,2.113511
1804,decided,4.702627
1805,on,4.977592
1806,going,4.855316
1807,into,4.659527
1808,the,0.434413
1809,garden,3.732533
1810,at,4.097462
1811,once,2.069279
1812,but,2.999549
1813,alas,9.391971
1814,for,3.615324
1815,poor,7.557325
1816,alice,7.593637
1817,when,4.629569
1818,she,1.754469
1819,got,3.598164
1820,to,2.395609
1821,the,0.708126
1822,door,1.349340
1823,she,1.124725
1824,found,2.812950
1825,she,3.954608
1826,had,1.312067
1827,forgotten,4.052634
1828,the,1.656464
1829,little,5.535891
1830,golden,8.609722
1831,key,1.713117
1832,and,1.544568
1833,when,5.256368
1834,she,0.751817
1835,went,4.562787
1836,back,2.734043
1837,to,0.372650
1838,the,0.983429
1839,table,4.148134
1840,for,4.626421
1841,it,2.899663
1842,she,2.077644
1843,found,2.450537
1844,she,3.585243
1845,could,1.619322
1846,not,1.042952
1847,possibly,3.031028
1848,reach,5.251494
1849,it,1.375883
1850,she,4.144081
1851,could,2.637706
1852,see,2.310171
1853,it,2.406439
1854,quite,5.464279
1855,plainly,0.179678
1856,through,5.213668
1857,the,0.570103
1858,glass,3.968608
1859,and,1.886078
1860,she,2.497894
1861,tried,5.617270
1862,her,5.421993
1863,best,1.919998
1864,to,0.291265
1865,climb,7.084411
1866,up,2.037336
1867,one,7.428696
1868,of,0.958467
1869,the,0.346113
1870,legs,5.890151
1871,of,1.687582
1872,the,0.663252
1873,table,3.137424
1874,but,4.805180
1875,it,2.637926
1876,was,0.515337
1877,too,3.607048
1878,slippery,12.114500
1879,and,2.223326
1880,when,5.926313
1881,she,0.729463
1882,had,2.478514
1883,tired,8.144241
1884,herself,4.811435
1885,out,3.521732
1886,with,3.904650
1887,trying,10.892299
1888,the,4.937497
1889,poor,6.982060
1890,little,2.389639
1891,thing,1.940276
1892,sat,7.995184
1893,down,0.272625
1894,and,1.898677
1895,cried,4.417914
1896,come,6.417869
1897,there,5.745888
1898,'s,4.157587
1899,no,1.809000
1900,use,3.206541
1901,in,1.508737
1902,crying,6.290016
1903,like,5.025763
1904,that,0.774561
1905,said,9.063019
1906,alice,7.923998
1907,to,3.467957
1908,herself,0.558598
1909,rather,6.883047
1910,sharply,3.520570
1911,i,1.625723
1912,advise,7.430212
1913,you,0.109280
1914,to,0.715744
1915,leave,4.922256
1916,off,4.164372
1917,this,3.584361
1918,minute,5.519370
1919,she,2.420359
1920,generally,9.605969
1921,gave,4.227407
1922,herself,2.609658
1923,very,5.972655
1924,good,4.799597
1925,advice,3.416734
1926,though,4.912120
1927,she,0.730411
1928,very,7.619777
1929,seldom,1.095846
1930,followed,9.930930
1931,it,3.920042
1932,and,2.557981
1933,sometimes,4.577530
1934,she,1.583236
1935,scolded,8.742916
1936,herself,1.233327
1937,so,4.002533
1938,severely,6.136853
1939,as,4.381325
1940,to,0.999722
1941,bring,5.338661
1942,tears,6.422535
1943,into,1.739651
1944,her,0.616299
1945,eyes,0.265720
1946,and,2.077999
1947,once,6.199840
1948,she,2.019736
1949,remembered,4.498748
1950,trying,7.877737
1951,to,0.126669
1952,box,13.888149
1953,her,1.756157
1954,own,2.916584
1955,ears,4.095351
1956,for,3.747675
1957,having,6.645594
1958,cheated,10.826284
1959,herself,1.432335
1960,in,2.522029
1961,a,2.802547
1962,game,6.245712
1963,of,1.001608
1964,croquet,5.557156
1965,she,2.523664
1966,was,2.239464
1967,playing,6.907321
1968,against,7.207904
1969,herself,3.355205
1970,for,3.690712
1971,this,4.935007
1972,curious,8.227179
1973,child,5.405494
1974,was,4.104548
1975,very,4.472605
1976,fond,5.244404
1977,of,0.053036
1978,pretending,10.654604
1979,to,0.580750
1980,be,0.664573
1981,two,8.069155
1982,people,4.178491
1983,but,3.167539
1984,it,2.730296
1985,'s,2.128069
1986,no,3.262099
1987,use,0.612551
1988,now,5.586711
1989,thought,7.382818
1990,poor,7.510256
1991,alice,5.933435
1992,to,4.264866
1993,pretend,6.890902
1994,to,2.041227
1995,be,0.652910
1996,two,8.362075
1997,people,4.639831
1998,why,5.034444
1999,there,4.632154
2000,'s,1.021580
2001,hardly,6.856651
2002,enough,4.725115
2003,of,3.484426
2004,me,3.434804
2005,left,6.144442
2006,to,2.447884
2007,make,4.463371
2008,one,3.997266
2009,respectable,11.595839
2010,person,3.504404
2011,soon,7.952569
2012,her,4.821724
2013,eye,4.262249
2014,fell,1.124239
2015,on,1.423151
2016,a,3.383948
2017,little,3.741444
2018,glass,7.306259
2019,box,4.165978
2020,that,3.030733
2021,was,2.166004
2022,lying,3.009646
2023,under,5.192455
2024,the,0.614998
2025,table,3.314751
2026,she,4.739048
2027,opened,5.920469
2028,it,0.962437
2029,and,0.919881
2030,found,4.557943
2031,in,5.616198
2032,it,1.050013
2033,a,1.012634
2034,very,4.435698
2035,small,1.815263
2036,cake,8.461498
2037,on,4.466376
2038,which,1.731270
2039,the,2.046263
2040,words,6.505264
2041,eat,12.145336
2042,me,9.000296
2043,were,6.073896
2044,beautifully,8.696302
2045,marked,7.685282
2046,in,3.761571
2047,currants,12.576942
2048,well,4.859489
2049,i,1.780079
2050,'ll,3.048285
2051,eat,7.914215
2052,it,2.061453
2053,said,2.950298
2054,alice,7.114441
2055,and,2.988463
2056,if,4.175931
2057,it,2.139138
2058,makes,5.352864
2059,me,2.602365
2060,grow,8.428824
2061,larger,7.419308
2062,i,0.558512
2063,can,3.265953
2064,reach,8.361139
2065,the,1.762776
2066,key,7.608418
2067,and,2.214489
2068,if,3.926105
2069,it,1.596122
2070,makes,5.053042
2071,me,1.610328
2072,grow,8.322967
2073,smaller,7.833887
2074,i,0.511396
2075,can,3.294518
2076,creep,8.216619
2077,under,6.387013
2078,the,1.327507
2079,door,3.832079
2080,so,4.567799
2081,either,11.501247
2082,way,5.243587
2083,i,2.757174
2084,'ll,1.726427
2085,get,2.742368
2086,into,4.489037
2087,the,1.260252
2088,garden,3.647195
2089,and,1.634832
2090,i,2.248175
2091,do,3.625829
2092,n't,0.127626
2093,care,3.144110
2094,which,5.236042
2095,happens,5.823807
2096,she,2.420362
2097,ate,7.637941
2098,a,1.953972
2099,little,2.499899
2100,bit,6.115401
2101,and,3.105943
2102,said,4.800295
2103,anxiously,8.382835
2104,to,3.289549
2105,herself,1.058638
2106,which,6.660537
2107,way,5.973417
2108,which,7.600273
2109,way,2.886295
2110,holding,10.649340
2111,her,1.593771
2112,hand,1.988218
2113,on,4.770695
2114,the,1.154074
2115,top,4.198979
2116,of,0.357149
2117,her,1.170065
2118,head,1.620762
2119,to,5.259531
2120,feel,3.634329
2121,which,8.296117
2122,way,4.502975
2123,it,3.933156
2124,was,0.646696
2125,growing,7.739198
2126,and,3.271137
2127,she,2.422995
2128,was,2.377348
2129,quite,4.607899
2130,surprised,5.563585
2131,to,1.028244
2132,find,0.872789
2133,that,0.912647
2134,she,1.173883
2135,remained,9.022762
2136,the,4.621335
2137,same,2.725711
2138,size,7.217854
2139,to,4.916639
2140,be,3.384835
2141,sure,4.163897
2142,this,6.905448
2145,generally,13.406909
2146,happens,7.440791
2147,when,6.244789
2148,one,3.537698
2149,eats,8.713673
2150,cake,8.811405
