Order,praatword,distance
352,what,2.070736
353,was,2.809681
354,going,2.722293
355,to,0.739891
356,happen,0.315975
357,next,5.553756
358,first,7.732139
359,she,2.261362
360,tried,6.190303
361,to,0.325154
362,look,4.838571
363,down,4.070028
364,and,3.707954
365,make,5.513973
366,out,3.804815
367,what,2.507370
368,she,1.446314
369,was,1.763644
370,coming,6.077209
371,to,2.481238
372,but,6.395958
373,it,4.462040
374,was,0.739966
375,too,3.759544
376,dark,4.131013
377,to,3.296669
378,see,2.849539
379,anything,4.975225
380,then,6.657055
381,she,2.499970
382,looked,4.108318
383,at,1.968088
384,the,1.765429
385,sides,10.955080
386,of,0.205907
387,the,1.446377
388,well,8.076712
389,and,5.558463
390,noticed,10.769719
391,that,1.921124
392,they,3.845982
393,were,0.391631
394,filled,7.093117
395,with,0.150034
396,cupboards,11.868366
397,and,1.272135
398,book-shelves,4.560539
399,here,6.328155
400,and,1.862013
401,there,1.212566
402,she,3.648531
403,saw,3.372812
404,maps,13.383274
405,and,2.023966
406,pictures,7.251778
407,hung,7.974223
409,on,3.722282
410,pegs,13.460802
411,she,2.430496
412,took,4.971211
413,down,5.423661
414,a,2.749556
415,jar,7.266092
416,from,4.553888
417,one,5.444780
418,of,0.647971
419,the,1.008902
420,shelves,9.122333
421,as,4.176545
422,she,2.011728
423,passed,3.174213
424,it,2.016304
425,was,4.386327
426,labelled,13.717611
427,orange,11.470973
428,marmalade,13.528192
429,but,5.630135
430,to,4.305021
431,her,2.061557
432,great,5.957726
433,disappointment,6.752382
434,it,3.862779
435,was,1.070148
436,empty,7.125709
437,she,4.589858
438,did,3.918037
439,not,0.179436
440,like,4.267038
441,to,0.534512
442,drop,6.687181
443,the,3.038616
444,jar,9.938367
445,for,3.350374
446,fear,5.454711
447,of,2.718543
448,killing,11.958599
449,somebody,7.638060
451,so,6.363760
453,managed,11.124226
454,to,0.659232
455,put,6.176233
456,it,2.973771
457,into,1.983765
458,one,4.995312
459,of,1.308969
460,the,1.810644
461,cupboards,10.188665
462,as,5.107592
463,she,2.156487
464,fell,6.931192
465,past,6.954001
466,it,3.395722
467,well,5.134906
468,thought,9.981274
469,alice,8.295187
470,to,4.691754
471,herself,0.917562
472,after,4.841225
473,such,6.220442
474,a,0.759340
475,fall,9.223203
476,as,2.400415
477,this,4.180454
478,i,5.712243
479,shall,5.021954
480,think,5.043470
481,nothing,6.464812
482,of,1.101169
483,tumbling,14.476415
484,down,2.959678
485,stairs,10.216994
486,how,5.292984
487,brave,8.799740
488,they,3.134074
489,'ll,6.223445
490,all,5.055346
491,think,5.095853
492,me,6.799428
493,at,5.032669
494,home,2.105536
495,why,5.287368
496,i,4.015235
497,would,5.426542
498,n't,0.941034
499,say,3.750588
500,anything,2.899679
501,about,1.091185
502,it,0.626055
503,even,6.675515
504,if,1.882459
505,i,1.418829
506,fell,7.789978
507,off,3.542009
508,the,3.859762
509,top,6.157153
510,of,0.167147
511,the,2.860083
512,house,3.307437
513,which,6.992599
514,was,2.675183
515,very,6.245888
516,likely,5.270013
517,true,7.487638
518,down,8.699083
519,down,6.040639
520,down,6.075947
521,would,6.357730
522,the,4.889966
523,fall,8.135766
524,never,7.428071
525,come,2.624427
526,to,3.044949
527,an,4.938794
528,end,0.104325
529,i,2.397326
530,wonder,4.412919
531,how,3.652674
532,many,4.258195
533,miles,7.563973
534,i,4.480083
535,'ve,2.960266
536,fallen,7.684024
537,by,5.786311
538,this,3.692262
539,time,0.666807
540,she,2.430498
541,said,4.215316
542,aloud,5.907662
543,i,2.397326
544,must,3.949464
545,be,2.381062
546,getting,6.308262
547,somewhere,6.569113
548,near,6.548150
549,the,2.796860
550,centre,7.984993
551,of,0.157804
552,the,1.644444
553,earth,6.530751
554,let,6.212758
555,me,1.572762
556,see,1.876003
557,that,2.939070
558,would,7.207111
559,be,1.139142
560,four,9.659323
561,thousand,3.980294
562,miles,2.204075
563,down,6.467705
564,i,5.017092
565,think,4.251917
566,for,5.200276
567,you,2.568397
568,see,7.366948
569,alice,10.247938
570,had,5.467082
571,learnt,8.526555
572,several,8.688395
573,things,3.729234
574,of,4.120477
575,this,4.513147
576,sort,1.889963
577,in,4.304630
578,her,2.420493
579,lessons,9.737629
580,in,3.924212
581,the,2.138795
583,room,6.787821
584,and,1.494449
585,though,6.617319
586,this,5.440275
587,was,2.449737
588,not,2.964120
589,a,1.899552
590,very,2.400421
591,good,3.678277
592,opportunity,8.415312
593,for,0.547452
594,showing,8.501833
595,off,7.950231
596,her,2.954330
597,knowledge,8.049786
598,as,4.353606
599,there,6.116091
600,was,1.740074
601,no,1.477490
602,one,1.987382
603,to,4.182822
604,listen,6.992703
605,to,0.806228
606,her,1.909064
607,still,9.061921
608,it,5.255391
609,was,1.034469
610,good,5.991751
611,practice,11.863571
612,to,1.960597
613,say,4.673140
614,it,2.606874
615,over,4.614202
616,yes,8.327707
617,that,3.604847
618,'s,4.409984
619,about,5.657502
620,the,3.572497
621,right,5.719244
622,distance,8.852784
623,but,5.116255
624,then,3.741565
625,i,1.797432
626,wonder,5.261553
627,what,2.593748
628,latitude,14.677959
629,or,4.446111
630,longitude,13.005337
631,i,4.431672
632,'ve,3.241802
633,got,1.659621
634,to,0.882418
635,alice,9.682617
636,had,3.654715
637,no,3.623470
640,idea,2.291162
641,what,4.241476
642,latitude,14.419889
643,was,3.593773
644,or,5.738623
645,longitude,13.644786
646,either,7.937721
647,but,4.097757
649,thought,7.087853
650,they,4.892153
651,were,1.112411
652,nice,6.901236
653,grand,12.588225
654,words,6.747165
655,to,3.715255
656,say,5.935627
657,presently,7.108048
658,she,1.511165
659,began,4.186565
660,again,4.758478
661,i,2.397326
662,wonder,4.412919
663,if,1.323134
664,i,2.246639
665,shall,5.123634
666,fall,8.225093
667,right,5.087170
668,through,4.000413
669,the,1.686686
670,earth,5.249580
671,how,5.292986
672,funny,6.470624
673,it,2.614826
674,'ll,7.067728
675,seem,6.175754
676,to,0.487329
677,come,3.982199
678,out,2.756270
679,among,8.171146
680,the,1.393000
681,people,3.866863
682,that,4.344316
683,walk,7.826834
684,with,3.790791
685,their,3.234519
686,heads,5.589095
687,downward,11.584099
688,the,2.860638
689,antipathies,3.926826
690,i,6.270340
691,think,4.399382
692,she,3.010186
693,was,2.373984
694,rather,5.616967
695,glad,4.248372
696,there,7.497925
697,was,1.224852
698,no,1.517369
699,one,2.479691
700,listening,10.080183
701,this,7.713225
702,time,1.532607
703,as,5.039601
704,it,2.761607
705,did,3.541404
706,n't,4.017528
707,sound,5.474755
708,at,2.781004
709,all,2.006522
710,the,3.902826
711,right,7.992824
712,word,6.280071
713,but,4.089013
714,i,2.180969
715,shall,5.062588
716,have,2.629592
717,to,0.471169
718,ask,4.929218
719,them,4.729661
720,what,5.522051
721,the,4.012366
722,name,5.205440
723,of,1.714551
724,the,3.499207
725,country,5.481354
726,is,3.013385
727,you,6.834670
728,know,2.386479
729,please,7.576030
730,ma'am,8.295430
731,is,5.699851
732,this,4.413071
733,new,6.249920
734,zealand,10.297794
735,or,5.439507
736,australia,10.538307
737,and,2.931063
738,she,2.810134
739,tried,5.952583
740,to,0.286865
741,curtsey,14.087858
742,as,4.411411
743,she,1.996328
744,spoke,4.251472
745,fancy,12.248852
746,curtseying,14.711658
747,as,4.367463
748,you,7.141819
749,'re,3.655207
750,falling,8.411703
751,through,3.370806
752,the,1.268587
753,air,4.386492
754,do,5.348216
755,you,1.568795
756,think,1.415142
757,you,2.417218
758,could,2.652111
759,manage,4.307637
760,it,3.334480
761,and,2.931067
762,what,4.127263
763,an,4.085931
764,ignorant,8.179979
765,little,3.447590
766,girl,3.479721
767,she,2.551060
768,'ll,6.253947
769,think,3.673374
770,me,4.452126
771,for,4.441756
772,asking,6.247072
773,no,5.243571
774,it,3.334648
775,'ll,5.958563
776,never,4.713999
777,do,3.346045
778,to,2.747289
779,ask,7.617615
780,perhaps,10.716204
781,i,4.213263
782,shall,3.306788
783,see,3.996603
784,it,2.465211
785,written,12.469794
786,up,4.975935
787,somewhere,8.111021
788,down,8.699083
789,down,6.040639
790,down,6.075947
791,there,4.264221
792,was,1.035555
793,nothing,3.676462
794,else,4.318840
795,to,3.032168
796,do,2.091234
797,so,4.337260
798,alice,11.582872
799,soon,9.148315
800,began,5.800392
801,talking,4.461420
802,again,5.325404
803,dinah,12.601815
804,'ll,8.929510
805,miss,8.239216
806,me,5.360049
807,very,6.332671
808,much,2.027020
809,to-night,5.511041
810,i,4.565204
811,should,4.928349
812,think,4.250090
813,dinah,12.601815
814,was,3.016505
815,the,4.132809
816,cat,9.282930
817,i,2.397326
818,hope,4.065072
819,they,4.536733
820,'ll,2.294299
821,remember,9.069811
822,her,3.756289
823,saucer,13.885734
824,of,7.285685
825,milk,9.207781
826,at,4.958159
828,time,4.232710
829,dinah,12.601815
830,my,7.545213
831,dear,1.590681
832,i,2.397326
833,wish,4.067733
834,you,1.213486
835,were,1.585073
836,down,7.921093
837,here,3.481584
838,with,3.463624
839,me,0.904624
840,there,4.264223
841,are,2.050203
842,no,2.659434
843,mice,11.489005
844,in,1.507495
845,the,1.612453
846,air,3.964463
847,i,5.068329
848,'m,3.362441
849,afraid,1.557606
850,but,4.922138
851,you,3.409827
852,might,6.188286
853,catch,6.492011
854,a,2.159868
855,bat,8.739723
856,and,2.442083
857,that,4.242356
858,'s,1.701061
859,very,7.162534
860,like,6.767629
861,a,1.928110
862,mouse,7.248278
863,you,5.150064
864,know,1.036176
865,but,3.536921
866,do,5.427248
867,cats,13.256327
868,eat,5.672724
869,bats,13.284145
870,i,4.038727
871,wonder,4.887907
872,and,2.931063
873,here,5.734806
874,alice,11.051994
875,began,5.783192
876,to,0.505953
877,get,4.977245
878,rather,7.522827
879,sleepy,7.375491
880,and,1.681634
881,went,3.984667
882,on,2.691029
883,saying,5.875152
884,to,2.005346
885,herself,2.047894
886,in,3.794481
887,a,1.675950
888,dreamy,6.279346
889,sort,1.708017
890,of,0.027809
891,way,0.081408
892,do,7.706750
893,cats,13.904961
894,eat,7.108716
895,bats,13.503101
896,do,5.348216
897,cats,12.878549
898,eat,6.075266
899,bats,13.252654
900,and,2.931067
901,sometimes,7.450183
902,do,6.888833
903,bats,14.857331
904,eat,9.504210
905,cats,10.244822
906,for,4.311868
907,you,5.167685
908,see,4.761133
909,as,5.896117
910,she,3.886436
911,could,6.623766
912,n't,4.362866
913,answer,5.387691
914,either,7.549057
915,question,9.507910
916,it,3.618371
917,did,3.939260
918,n't,0.869472
919,much,7.585216
920,matter,0.908225
921,which,6.300426
922,way,5.352321
923,she,2.240335
924,put,6.576384
925,it,2.180223
926,she,2.430496
927,felt,3.887983
928,that,1.570390
929,she,0.621381
930,was,1.282660
931,dozing,9.017637
932,off,7.676182
933,and,2.388767
934,had,5.409238
935,just,5.240783
936,begun,4.034999
937,to,0.610544
938,dream,6.741059
939,that,4.014114
940,she,1.219051
941,was,1.486005
942,walking,6.755974
943,hand,10.513208
944,in,2.482111
945,hand,4.674107
946,with,4.042768
947,dinah,13.496996
949,was,1.424377
950,saying,7.314173
951,to,2.391391
952,her,1.215082
953,very,6.329445
954,earnestly,7.968561
955,now,6.378304
956,dinah,13.879905
957,tell,5.370604
958,me,0.242804
959,the,3.668844
960,truth,0.765226
961,did,7.340650
962,you,1.824811
963,ever,3.202128
964,eat,7.692220
965,a,3.167834
966,bat,8.593617
967,when,4.653200
968,suddenly,6.579890
969,thump,14.317928
970,thump,13.882836
971,down,8.699083
972,she,3.429562
973,came,3.713387
974,upon,4.461148
975,a,2.906952
976,heap,7.020314
977,of,0.273008
978,sticks,8.459671
979,and,2.179770
980,dry,9.663698
981,leaves,4.937803
982,and,2.142479
983,the,3.802395
984,fall,8.583380
985,was,3.918184
986,over,4.778580
987,alice,9.682617
988,was,2.855703
989,not,2.752779
990,a,2.260908
991,bit,4.594012
992,hurt,7.000156
993,and,1.904971
994,she,1.481016
995,jumped,8.467276
996,up,1.156357
997,onto,3.891349
998,her,2.151322
999,feet,4.314077
1000,in,4.389495
1001,a,2.107954
1002,moment,5.238772
1003,she,5.335099
1004,looked,3.442784
1005,up,1.960463
1006,but,6.197056
1007,it,4.332982
1008,was,0.983546
1009,all,4.099728
1010,dark,5.195572
1011,overhead,10.223110
1012,before,6.671976
1013,her,0.840850
1014,was,4.684650
1015,another,5.701208
1016,long,6.971551
1017,passage,6.231389
1018,and,2.370550
1019,the,1.830253
1020,white,4.949440
1021,rabbit,12.322819
1022,was,3.604000
1023,still,5.372943
1024,in,3.948824
1025,sight,3.662517
1026,hurrying,11.556969
1027,down,2.759956
1028,it,5.565255
1029,there,4.264223
1030,was,1.035553
1031,not,4.879409
1032,a,0.534616
1033,moment,4.504506
1034,to,3.743446
1035,be,0.478004
1036,lost,7.800282
1037,away,8.755395
1038,went,11.245951
1039,alice,13.085231
1040,like,8.291478
1041,the,2.984964
1042,wind,3.978603
1043,and,1.917221
1044,was,6.045984
1045,just,4.490016
1046,in,4.488982
1047,time,3.247816
1048,to,0.674494
1049,hear,4.494268
1050,it,2.843144
1051,say,8.437523
1052,as,5.535300
1053,it,2.294161
1054,turned,6.217019
1055,a,5.314202
1056,corner,5.449194
1057,oh,9.413131
1058,my,5.345407
1059,ears,7.275395
1060,and,1.646046
1061,whiskers,13.198654
1062,how,7.174762
1063,late,8.380474
1064,it,1.032350
1065,'s,3.433751
1066,getting,5.851891
1067,she,2.430496
1068,was,1.795113
1069,close,7.645891
1070,behind,5.378463
1071,it,3.642029
1072,when,5.407534
1073,she,0.611956
1074,turned,5.200489
1075,the,2.933240
1076,corner,4.594384
1077,but,6.198970
1078,the,3.108842
1079,rabbit,8.545283
1080,was,2.189025
1081,no,5.766579
1082,longer,1.186178
1083,to,5.032580
1084,be,1.807358
1085,seen,0.514940
1086,she,4.031401
1087,found,3.419606
1088,herself,0.893529
1089,in,2.529533
1090,a,1.475041
1091,long,5.367416
1092,low,3.701170
1093,hall,5.565592
1094,which,4.172652
1095,was,2.861837
1096,lit,6.327086
1097,up,1.674430
1098,by,2.641070
1099,a,1.786724
1100,row,6.140162
1101,of,0.261145
1102,lamps,8.979898
1103,hanging,6.281217
1104,from,3.511369
1105,the,1.614672
1106,roof,5.029456
1107,there,4.264223
1108,were,2.278898
1109,doors,7.955702
1110,all,6.206127
1111,round,2.629281
1112,the,2.634822
1113,hall,7.105945
1114,but,4.885009
1115,they,3.297109
1116,were,0.756543
1117,all,3.137542
1118,locked,8.822186
1119,and,2.048981
1120,when,5.027541
1121,alice,10.062616
1122,had,3.630066
1123,been,2.784958
1124,all,8.068336
1125,the,2.462562
1126,way,4.607969
1127,down,5.172384
1128,one,6.944090
1129,side,2.734960
1130,and,2.717461
1131,up,5.148173
1132,the,1.862556
1133,other,2.836290
1134,trying,9.472628
1135,every,7.097292
1136,door,3.862091
1137,she,2.629519
1138,walked,5.385539
1139,sadly,10.685930
1140,down,3.927597
1141,the,0.820774
1142,middle,8.515316
1143,wondering,9.325214
1144,how,3.092712
1145,she,2.193685
1146,was,2.795341
1147,ever,4.230411
1148,to,2.258963
1149,get,4.176213
1150,out,3.656093
1151,again,4.750489
1152,suddenly,6.872844
1153,she,1.522233
1154,came,4.148059
1155,upon,4.725078
1156,a,2.942297
1157,little,2.824585
1159,legged,4.754902
1160,table,7.131060
1161,all,6.330637
1162,made,8.636050
1163,of,3.802150
1164,solid,8.846001
1165,glass,7.012205
1166,there,9.452219
1167,was,2.477717
1168,nothing,4.526733
1169,on,6.092236
1170,it,1.755979
1171,except,5.689115
1172,a,2.570242
1173,tiny,4.703213
1174,golden,6.853388
1175,key,8.707300
1176,and,2.710592
1177,Alice's,2.948853
1178,first,7.824296
1179,thought,7.319895
1180,was,4.095373
1181,that,4.210599
1182,it,2.504087
1183,might,3.105640
1184,belong,6.882278
1185,to,0.292274
1186,one,4.530467
1187,of,0.793656
1188,the,1.914923
1189,doors,7.501375
1190,of,1.847659
1191,the,2.487600
1192,hall,8.139586
1193,but,5.612426
1194,alas,9.728196
1195,either,9.792013
1196,the,3.484609
1197,locks,11.091040
1198,were,2.274459
1199,too,4.556287
1200,large,5.214474
1201,or,4.485073
1202,the,4.895448
1203,key,10.472605
1204,was,2.850209
1205,too,4.096788
1206,small,3.712459
1207,but,3.486811
1208,at,5.987408
1209,any,3.166348
1210,rate,0.539922
1211,it,1.715942
1212,would,4.367929
1213,not,2.924733
1214,open,7.320062
1215,any,3.758033
1216,of,4.850166
1217,them,0.827346
1218,however,7.389188
1219,on,7.140631
1220,the,1.445495
1221,second,4.361276
1222,time,6.584893
1223,round,9.906376
1224,she,3.055242
1225,came,4.053514
1226,upon,4.368888
1227,a,2.812320
1228,low,4.016626
1229,curtain,7.333145
1230,she,4.694160
1231,had,2.403695
1232,not,4.520543
1233,noticed,4.907654
1234,before,2.849620
1235,and,3.370027
1236,behind,7.730159
1237,it,3.372832
1238,was,5.387792
1239,a,1.367993
1240,little,4.051673
1241,door,7.232189
1242,about,7.370315
1243,fifteen,8.863968
1244,inches,6.455739
1245,high,6.049188
1246,she,5.335185
1247,tried,6.247999
1248,the,5.434101
1249,little,3.751828
1250,golden,7.728975
1251,key,7.284751
1252,in,2.546979
1253,the,1.176422
1254,lock,5.390718
1255,and,2.019033
1256,to,6.246447
1257,her,2.269559
1258,great,6.672249
1259,delight,2.822264
1260,it,4.682391
1261,fitted,9.435123
1262,alice,9.682617
1263,opened,6.158873
1264,the,1.527197
1265,door,0.436818
1266,and,0.567656
1267,found,4.411104
1268,that,3.195684
1269,it,2.767241
1270,led,7.671659
1271,into,4.161128
1272,a,1.057370
1273,small,3.145417
1274,passage,5.089282
1275,not,6.778246
1276,much,6.549438
1277,larger,5.443089
1278,than,0.362630
1279,a,2.052340
1281,hole,6.161981
1282,she,6.335661
1283,knelt,8.998172
1284,down,2.244550
1285,and,2.280472
1286,looked,2.792800
1287,along,7.809268
1288,the,2.385703
1289,passage,6.735981
1290,into,5.002204
1291,the,1.062427
1292,loveliest,12.801853
1293,garden,2.873566
1294,you,8.590908
1295,ever,7.421656
1296,saw,2.757998
1297,how,5.292986
1298,she,3.911102
1299,longed,4.629265
1300,to,0.436604
1301,get,3.098340
1302,out,3.166374
1303,of,0.713474
1304,that,4.960480
1305,dark,6.969411
1306,hall,6.386047
1307,and,1.671515
1308,wander,8.746218
1309,about,3.081192
1310,among,7.566802
1311,those,4.195938
1312,beds,7.347029
1313,of,2.118443
1314,bright,6.278832
1315,flowers,4.389766
1316,and,1.738666
1317,those,6.903432
1318,cool,9.126023
1319,fountains,6.880408
1320,but,6.025941
1321,she,2.829212
1322,could,3.396307
1323,not,0.883832
1324,even,6.337391
1325,get,3.482948
1326,her,3.881693
1327,head,4.374709
1328,through,3.150317
1329,the,0.774339
1330,doorway,6.762709
1331,and,2.383119
1332,even,6.918968
1333,if,3.986111
1334,my,8.636145
1335,head,6.291607
1336,would,4.044757
1337,go,4.627844
1338,through,5.219494
1339,thought,10.567572
1340,poor,8.384356
1341,alice,8.704706
1342,it,4.437366
1343,would,1.389528
1344,be,0.681109
1345,of,6.084632
1346,very,8.412876
1347,little,4.825410
1348,use,6.456759
1349,without,6.818239
1350,my,7.513219
1351,shoulders,7.360717
1352,oh,4.877663
1353,how,3.565979
1354,i,4.589847
1355,wish,3.259783
1356,i,2.024108
1357,could,0.760288
1358,shut,8.706442
1359,up,4.047776
1360,like,5.582510
1361,a,0.952695
1362,telescope,8.581581
1363,i,2.397326
1364,think,3.861790
1365,i,2.359010
1366,could,3.451927
1367,if,7.463970
1368,i,1.786301
1369,only,5.731320
1370,knew,2.956781
1371,how,3.122445
1372,to,0.903386
1373,begin,4.259117
1374,for,4.311868
1375,you,5.167685
1376,see,4.761133
1377,so,5.072150
1378,many,1.771474
1382,way,5.272586
1383,things,4.853077
1384,had,5.837102
1385,happened,1.091382
1386,lately,7.436819
1387,that,3.430418
1388,alice,10.978985
1389,had,2.574323
1390,begun,5.608172
1391,to,0.889477
1392,think,4.587842
1393,that,2.443274
1394,very,6.731450
1395,few,4.892551
1396,things,1.465904
1397,indeed,9.007614
1398,were,2.999218
1399,really,5.540359
1400,impossible,4.585069
1401,there,4.264223
1402,seemed,4.787970
1403,to,1.251670
1404,be,0.165915
1405,no,0.741378
1406,use,4.629714
1407,in,1.776558
1408,waiting,9.024578
1409,by,5.513012
1410,the,1.938904
1411,little,5.589046
1412,door,8.450833
1413,so,7.486808
1414,she,3.580563
1415,went,3.146713
1416,back,3.485559
1417,to,0.332765
1418,the,1.299098
1419,table,6.475377
1420,half,9.368391
1421,hoping,8.155495
1422,she,3.160436
1423,might,3.933561
1424,find,4.001281
1425,another,5.642061
1426,key,8.688707
1427,on,4.273852
1428,it,3.909963
1429,or,5.877357
1430,at,3.654118
1431,any,1.516935
1432,rate,0.094439
1433,a,3.558125
1434,book,8.073980
1435,of,1.880424
1436,rules,10.379827
1437,for,2.431684
1438,shutting,11.332604
1439,people,9.738577
1440,up,4.826668
1441,like,5.487346
1442,telescopes,5.623777
1443,this,7.001010
1444,time,3.972427
1445,she,3.543472
1446,found,3.476595
1447,a,3.057117
1448,little,2.880761
1449,bottle,7.847794
1450,on,3.907142
1451,it,2.618412
1452,which,4.078258
1453,certainly,8.306166
1454,was,2.595613
1455,not,3.746138
1456,here,7.273322
1457,before,4.495299
1458,said,8.710437
1459,alice,7.392400
1460,and,2.731662
