Order,praatword,distance
266,it,5.845597
267,never,8.610200
268,once,6.676362
269,considering,13.091347
270,how,2.637431
271,in,5.854856
272,the,1.344014
273,world,1.153306
274,she,2.552567
275,was,2.276274
276,to,2.838159
277,get,3.717437
278,out,2.891602
279,again,5.556203
280,the,3.004179
282,hole,4.049072
283,went,6.338035
284,straight,5.016981
285,on,3.110783
286,like,5.665199
287,a,0.662408
288,tunnel,7.872159
289,for,5.305307
290,some,4.079271
291,way,4.434959
292,and,1.286949
293,then,3.005974
294,dipped,8.877965
295,suddenly,7.659833
296,down,5.775453
297,so,7.674676
298,suddenly,3.833281
299,that,1.516235
300,alice,9.009717
301,had,2.669992
302,not,3.056244
303,a,4.012178
304,moment,2.928558
305,to,2.396793
306,think,5.388595
307,about,2.511453
308,stopping,10.079741
309,herself,7.737042
310,before,4.639458
311,she,2.018907
312,found,5.038497
313,herself,0.612398
314,falling,7.910925
315,down,3.059250
320,a,4.082651
321,very,7.238812
322,deep,4.721309
323,well,9.401576
324,either,9.233089
325,the,2.578599
326,well,8.330352
327,was,4.866881
328,very,4.856634
329,deep,6.714833
330,or,4.865088
331,she,3.645007
332,fell,7.222079
333,very,4.725886
334,slowly,3.226725
335,for,4.594227
336,she,3.552790
337,had,1.796790
338,plenty,8.682486
339,of,0.218313
340,time,2.532816
341,as,5.423304
342,she,1.972248
343,went,3.649433
344,down,3.333962
345,to,2.055447
346,look,7.065271
347,about,4.450576
348,her,1.522794
349,and,1.565066
350,to,2.293019
351,wonder,6.458386
352,what,2.405117
353,was,1.598984
354,going,1.342703
355,to,1.640768
356,happen,0.098362
357,next,4.910035
358,first,7.492285
359,she,2.019760
360,tried,5.305245
361,to,0.236063
362,look,5.113571
363,down,4.338748
364,and,2.956026
365,make,7.094722
366,out,5.861122
367,what,1.394580
368,she,1.725214
369,was,2.198727
370,coming,6.210955
371,to,1.233479
372,but,5.032713
373,it,3.831034
374,was,0.499743
375,too,4.105206
376,dark,4.044468
377,to,2.003630
378,see,3.742613
379,anything,3.575211
380,then,7.091985
381,she,2.037993
382,looked,4.323637
383,at,1.286529
384,the,1.683821
385,sides,8.761365
386,of,0.727365
387,the,2.269313
388,well,8.705287
389,and,2.838415
390,noticed,5.444267
391,that,0.878376
392,they,4.817512
393,were,0.697005
394,filled,8.369711
395,with,0.181759
396,cupboards,10.688601
397,and,1.211655
398,book-shelves,4.243928
399,here,6.866510
400,and,1.150891
401,there,0.105831
402,she,3.334492
403,saw,3.471253
404,maps,12.721743
405,and,1.977146
406,pictures,6.416162
407,hung,7.805288
409,on,4.949734
410,pegs,7.484166
411,she,2.174634
412,took,4.981392
413,down,5.462710
414,a,2.142002
415,jar,6.829706
416,from,3.370225
417,one,4.383691
418,of,1.916487
419,the,1.344221
420,shelves,5.981396
421,as,4.096854
422,she,1.132724
423,passed,3.663487
424,it,3.013200
425,was,3.498048
426,labelled,12.319727
427,orange,11.988467
428,marmalade,13.532907
429,but,3.528673
430,to,4.807654
431,her,2.247373
432,great,3.841695
433,disappointment,6.632577
434,it,3.447137
435,was,0.674153
436,empty,6.205650
437,she,3.595106
438,did,3.745081
439,not,0.369386
440,like,4.259906
441,to,0.937409
442,drop,5.739699
443,the,2.308508
444,jar,10.383936
445,for,4.659747
446,fear,5.391509
447,of,1.575793
448,killing,9.156450
449,somebody,4.818130
451,so,3.898932
453,managed,9.827036
454,to,0.291807
455,put,5.587687
456,it,1.547477
457,into,2.439069
458,one,5.368366
459,of,1.660790
460,the,2.806429
461,cupboards,8.927288
462,as,3.390889
463,she,1.259170
464,fell,6.787830
465,past,6.845616
466,it,2.532670
467,well,4.579526
468,thought,9.176419
469,alice,9.140522
470,to,5.639285
471,herself,0.814566
472,after,6.008512
473,such,5.738856
474,a,0.488329
475,fall,9.151779
476,as,1.756887
477,this,2.554604
478,i,7.834898
479,shall,4.110916
480,think,3.368383
481,nothing,5.317895
482,of,1.789436
483,tumbling,12.840984
484,down,2.322292
485,stairs,9.068156
486,how,5.231639
487,brave,7.452309
488,they,4.120522
489,'ll,5.666965
490,all,6.535854
491,think,5.199638
492,me,3.280828
493,at,5.334559
494,home,2.407245
495,why,5.277380
496,i,3.695260
497,would,5.100784
498,n't,0.545279
499,say,4.075584
500,anything,2.384752
501,about,1.090912
502,it,0.936316
503,even,6.211006
504,if,0.729920
505,i,1.170722
506,fell,7.061277
507,off,4.108263
508,the,3.148229
509,top,5.689425
510,of,0.690843
511,the,1.180172
512,house,3.825743
513,which,7.827698
514,was,1.550109
515,very,4.754831
516,likely,5.970557
517,true,7.555585
518,down,8.171271
519,down,5.393817
520,down,5.044302
521,would,6.599863
522,the,4.161040
523,fall,10.269878
524,never,5.945066
525,come,1.643061
526,to,3.176840
527,an,5.040507
528,end,0.037237
529,i,2.684602
530,wonder,4.019812
531,how,2.409487
532,many,3.767555
533,miles,6.250818
534,i,3.374626
535,'ve,3.042441
536,fallen,8.948083
537,by,7.684583
538,this,3.682544
539,time,0.517217
540,she,2.174636
541,said,3.762701
542,aloud,7.951787
543,i,2.684602
544,must,4.482354
545,be,3.331982
546,getting,5.148534
547,somewhere,6.664501
548,near,3.974838
549,the,2.603291
550,centre,9.526648
551,of,0.857620
552,the,0.803697
553,earth,4.791724
554,let,6.170469
555,me,1.099495
556,see,1.648836
557,that,1.571901
558,would,7.034729
559,be,1.013041
560,four,7.704813
561,thousand,2.907303
562,miles,3.460999
563,down,4.932958
564,i,5.885365
565,think,2.880741
566,for,5.575944
567,you,3.646689
568,see,5.932353
569,alice,9.633103
570,had,3.655452
571,learnt,7.546165
572,several,6.992206
573,things,2.011662
574,of,4.226836
575,this,3.747265
576,sort,2.312856
577,in,4.163935
578,her,3.397777
579,lessons,9.360703
580,in,3.309212
581,the,1.362095
583,room,6.266046
584,and,1.840082
585,though,7.062816
586,this,5.886122
587,was,0.905749
588,not,2.809482
589,a,2.461770
590,very,2.883095
591,good,3.388217
592,opportunity,5.364645
593,for,0.532360
594,showing,8.566085
595,off,6.412016
596,her,1.870688
597,knowledge,6.998713
598,as,4.438869
599,there,5.480771
600,was,0.964767
601,no,1.689680
602,one,3.405011
603,to,3.054146
604,listen,7.622717
605,to,1.000237
606,her,1.264870
607,still,9.391389
608,it,3.489838
609,was,0.508369
610,good,5.214639
611,practice,9.453431
612,to,2.172766
613,say,4.412457
614,it,3.709572
615,over,6.291597
616,yes,7.320908
617,that,4.187468
618,'s,1.947050
619,about,5.997792
620,the,2.056370
621,right,3.705132
622,distance,9.716581
623,but,4.436841
624,then,5.463556
625,i,1.778819
626,wonder,5.324415
627,what,1.830900
628,latitude,14.311758
629,or,6.274223
630,longitude,15.962771
631,i,2.085037
632,'ve,2.974871
633,got,1.129671
634,to,0.617118
635,alice,9.293938
636,had,2.559606
637,no,3.598772
640,idea,2.512282
641,what,2.315317
642,latitude,13.875923
643,was,1.363938
644,or,4.604065
645,longitude,16.641197
646,either,6.223091
647,but,3.356260
649,thought,6.631339
650,they,5.818181
651,were,1.252243
652,nice,7.125431
653,grand,12.239131
654,words,4.897993
655,to,2.859036
656,say,4.535222
657,presently,7.379502
658,she,1.712998
659,began,3.357670
660,again,4.549463
661,i,2.684602
662,wonder,4.019812
663,if,0.947021
664,i,2.095876
665,shall,3.121996
666,fall,7.624566
667,right,5.152950
668,through,4.929673
669,the,1.209110
670,earth,5.779485
671,how,5.231643
672,funny,5.277444
673,it,1.914341
674,'ll,5.174413
675,seem,6.632937
676,to,0.565765
677,come,5.828145
678,out,2.172345
679,among,8.671007
680,the,1.185170
681,people,4.205338
682,that,3.602435
683,walk,8.546078
684,with,4.616831
685,their,5.232327
686,heads,3.346865
687,downward,9.595231
688,the,3.004179
689,antipathies,4.049072
690,i,5.937399
691,think,3.851404
692,she,2.778825
693,was,3.400917
694,rather,4.647422
695,glad,4.282727
696,there,5.024443
697,was,0.536896
698,no,1.644856
699,one,3.238764
700,listening,6.956963
701,this,7.265895
702,time,2.100086
703,as,4.308670
704,it,3.954754
705,did,3.277219
706,n't,2.960720
707,sound,3.954909
708,at,2.995196
709,all,1.164807
710,the,4.396473
711,right,5.831303
712,word,4.764798
713,but,4.129905
714,i,2.402187
715,shall,6.569113
716,have,3.185013
717,to,0.445662
718,ask,4.206145
719,them,4.972865
720,what,3.676388
721,the,4.785615
722,name,4.106994
723,of,1.666408
724,the,1.793382
725,country,7.878795
726,is,2.512463
727,you,7.509302
728,know,2.463588
729,please,7.335454
730,ma'am,7.342687
731,is,5.747162
732,this,4.845667
733,new,5.862061
734,zealand,7.789560
735,or,6.079966
736,australia,11.291246
737,and,3.023794
738,she,2.304685
739,tried,5.664107
740,to,0.178720
741,curtsey,13.867484
742,as,5.868209
743,she,0.976347
744,spoke,2.938742
745,fancy,12.355415
746,curtseying,14.400946
747,as,4.193475
748,you,5.677850
749,'re,6.310074
750,falling,8.057968
751,through,4.891970
752,the,1.824718
753,air,4.152379
754,do,4.959091
755,you,0.690663
756,think,1.515999
757,you,2.108016
758,could,2.276345
759,manage,4.182477
760,it,1.628120
761,and,3.023794
762,what,4.418032
763,an,4.936749
764,ignorant,7.463398
765,little,5.316271
766,girl,1.405852
767,she,2.451622
768,'ll,5.632823
769,think,5.020749
770,me,3.748203
771,for,4.918810
772,asking,8.543472
773,no,4.936140
774,it,3.953683
775,'ll,5.639624
776,never,3.416839
777,do,2.058141
778,to,3.211657
779,ask,6.554805
780,perhaps,9.970099
781,i,3.474465
782,shall,3.860352
783,see,3.676170
784,it,2.532051
785,written,10.814449
786,up,4.940131
787,somewhere,8.020205
788,down,8.171271
789,down,5.393817
790,down,5.044302
791,there,4.296248
792,was,0.962187
793,nothing,2.390030
794,else,1.614955
795,to,1.955374
796,do,0.484297
797,so,5.991437
798,alice,12.182056
799,soon,8.641486
800,began,3.396072
801,talking,3.798018
802,again,5.915015
803,dinah,12.237055
804,'ll,6.625765
805,miss,7.582402
806,me,2.350483
807,very,6.392883
808,much,0.528381
809,to-night,6.023913
810,i,4.092396
811,should,3.887437
812,think,2.242123
813,dinah,12.237055
814,was,2.281466
815,the,4.619219
816,cat,7.946901
817,i,2.684602
818,hope,4.127481
819,they,3.631440
820,'ll,1.634090
821,remember,8.126162
822,her,4.702971
823,saucer,12.770247
824,of,4.595820
825,milk,3.622968
826,at,5.189542
828,time,4.563342
829,dinah,12.237055
830,my,7.150259
831,dear,1.388546
832,i,2.684602
833,wish,3.843854
834,you,1.232067
835,were,2.370197
836,down,7.153126
837,here,1.562956
838,with,4.488884
839,me,1.030257
840,there,4.296249
841,are,3.087569
842,no,2.677495
843,mice,11.254497
844,in,2.695576
845,the,1.458415
846,air,8.285908
847,i,4.024529
848,'m,3.057647
849,afraid,2.249331
850,but,4.615512
851,you,2.798494
852,might,5.614811
853,catch,6.465201
854,a,2.213311
855,bat,9.053417
856,and,2.179417
857,that,5.146372
858,'s,1.185608
859,very,4.687845
860,like,7.495384
861,a,2.669564
862,mouse,6.000137
863,you,4.653850
864,know,0.905006
865,but,3.084110
866,do,5.138304
867,cats,13.270351
868,eat,6.365145
869,bats,13.976265
870,i,5.695269
871,wonder,3.779498
872,and,3.023794
873,here,5.468786
874,alice,10.461315
875,began,5.080820
876,to,1.136441
877,get,5.194045
878,rather,6.894310
879,sleepy,7.392727
880,and,1.755353
881,went,5.125854
882,on,1.843706
883,saying,5.500353
884,to,2.722480
885,herself,1.276904
886,in,4.346946
887,a,0.819857
888,dreamy,6.803780
889,sort,4.595531
890,of,0.032984
891,way,0.275665
892,do,6.003980
893,cats,13.749908
894,eat,6.873332
895,bats,13.416485
896,do,4.959091
897,cats,12.770173
898,eat,5.993959
899,bats,14.092624
900,and,3.023795
901,sometimes,6.780706
902,do,8.091827
903,bats,15.855905
904,eat,8.238311
905,cats,9.219230
906,for,4.588388
907,you,4.980988
908,see,3.611309
909,as,5.783072
910,she,3.510698
911,could,5.318247
912,n't,4.223651
913,answer,4.321305
914,either,6.908075
915,question,6.401059
916,it,3.639416
917,did,5.408030
918,n't,0.481377
919,much,7.357052
920,matter,0.668533
921,which,6.119073
922,way,2.251565
923,she,2.313752
924,put,5.639610
925,it,2.163329
926,she,2.174634
927,felt,3.839147
928,that,1.889197
929,she,0.607986
930,was,1.891203
931,dozing,9.453912
932,off,5.321671
933,and,2.569025
934,had,3.799788
935,just,4.752173
936,begun,4.355781
937,to,0.200512
938,dream,5.973195
939,that,4.084951
940,she,1.320238
941,was,1.685154
942,walking,6.204106
943,hand,11.162804
944,in,2.615339
945,hand,1.829058
946,with,2.626817
947,dinah,14.429255
949,was,0.855757
950,saying,6.831536
951,to,2.389194
952,her,1.366970
953,very,5.642271
954,earnestly,3.056927
955,now,5.302971
956,dinah,13.785443
957,tell,5.237882
958,me,0.496073
959,the,3.574862
960,truth,2.874459
961,did,7.518252
962,you,0.870964
963,ever,3.298725
964,eat,7.526571
965,a,1.499719
966,bat,8.571070
967,when,4.713023
968,suddenly,6.986061
969,thump,14.192243
970,thump,13.784202
971,down,8.171272
972,she,3.958209
973,came,3.735561
974,upon,4.725243
975,a,1.841250
976,heap,9.840872
977,of,1.190756
978,sticks,9.329863
979,and,1.324823
980,dry,10.816530
981,leaves,6.238681
982,and,1.741072
983,the,4.124843
984,fall,11.813666
985,was,2.850430
986,over,4.079466
987,alice,9.293938
988,was,2.404544
989,not,2.529854
990,a,2.595671
991,bit,4.887880
992,hurt,5.688880
993,and,1.987377
994,she,1.883610
995,jumped,7.668165
996,up,1.462508
997,onto,4.459080
998,her,1.547917
999,feet,2.858330
1000,in,4.971443
1001,a,1.280444
1002,moment,4.930806
1003,she,3.084134
1004,looked,3.834815
1005,up,2.307652
1006,but,6.724484
1007,it,4.031331
1008,was,0.556789
1009,all,3.781270
1010,dark,3.608397
1011,overhead,8.524133
1012,before,5.795030
1013,her,0.725636
1014,was,4.806599
1015,another,6.066304
1016,long,6.865561
1017,passage,6.478106
1018,and,2.318402
1019,the,3.082231
1020,white,5.809224
1021,rabbit,11.182361
1022,was,2.554251
1023,still,3.489291
1024,in,2.923159
1025,sight,2.662522
1026,hurrying,9.151417
1027,down,3.762968
1028,it,3.994497
1029,there,4.296249
1030,was,0.962184
1031,not,3.909070
1032,a,1.527288
1033,moment,5.007300
1034,to,1.981415
1035,be,1.418734
1036,lost,6.290848
1037,away,8.523139
1038,went,9.921747
1039,alice,13.513500
1040,like,10.479686
1041,the,1.498765
1042,wind,5.251137
1043,and,1.868695
1044,was,5.161589
1045,just,5.174728
1046,in,3.983180
1047,time,0.487329
1048,to,0.415821
1049,hear,3.688914
1050,it,4.130562
1051,say,5.679414
1052,as,5.441640
1053,it,2.695301
1054,turned,5.807970
1055,a,3.593323
1056,corner,0.644255
1057,oh,9.503286
1058,my,3.195526
1059,ears,10.554715
1060,and,2.660533
1061,whiskers,13.331219
1062,how,5.890205
1063,late,8.009045
1064,it,2.440986
1065,'s,3.399260
1066,getting,5.260311
1067,she,2.174634
1068,was,2.156080
1069,close,7.731650
1070,behind,3.883953
1071,it,4.030573
1072,when,5.049481
1073,she,0.761985
1074,turned,5.571736
1075,the,2.822515
1076,corner,0.928132
1077,but,5.732877
1078,the,3.684889
1079,rabbit,7.904582
1080,was,1.702368
1081,no,4.717566
1082,longer,0.273762
1083,to,4.014883
1084,be,1.571718
1085,seen,0.670132
1086,she,3.620218
1087,found,4.634614
1088,herself,0.653627
1089,in,2.877213
1090,a,0.685776
1091,long,4.349635
1092,low,3.666879
1093,hall,4.570441
1094,which,4.696595
1095,was,1.514303
1096,lit,8.389732
1097,up,1.758116
1098,by,2.092545
1099,a,1.269772
1100,row,5.911355
1101,of,0.456686
1102,lamps,7.073563
1103,hanging,6.345269
1104,from,3.543389
1105,the,1.701343
1106,roof,6.651200
1107,there,4.296249
1108,were,2.339134
1109,doors,9.414530
1110,all,6.966758
1111,round,0.689727
1112,the,1.309298
1113,hall,5.316560
1114,but,5.089950
1115,they,4.413772
1116,were,1.128440
1117,all,2.714263
1118,locked,8.382893
1119,and,2.076203
1120,when,4.544474
1121,alice,9.422210
1122,had,2.698834
1123,been,3.443618
1124,all,5.281225
1125,the,2.327767
1126,way,3.584889
1127,down,3.196938
1128,one,6.877736
1129,side,3.755657
1130,and,1.628446
1131,up,5.071470
1132,the,0.883945
1133,other,2.508340
1134,trying,7.513413
1135,every,8.892807
1136,door,5.984406
1137,she,2.619762
1138,walked,5.211467
1139,sadly,9.544504
1140,down,3.042728
1141,the,0.803741
1142,middle,7.008405
1143,wondering,12.011638
1144,how,2.564834
1145,she,2.085157
1146,was,2.994795
1147,ever,6.123758
1148,to,2.594099
1149,get,3.990938
1150,out,2.499002
1151,again,5.105234
1152,suddenly,6.737188
1153,she,1.391482
1154,came,4.448201
1155,upon,4.958096
1156,a,2.184611
1157,little,2.258881
1159,legged,4.958119
1160,table,3.871941
1161,all,6.830744
1162,made,6.028275
1163,of,3.175892
1164,solid,8.145401
1165,glass,5.666570
1166,there,8.292002
1167,was,2.281845
1168,nothing,3.472562
1169,on,3.847167
1170,it,2.243382
1171,except,3.332110
1172,a,3.313050
1173,tiny,4.830260
1174,golden,7.747626
1175,key,6.282967
1176,and,1.773398
1177,Alice's,2.493021
1178,first,7.351572
1179,thought,3.556283
1180,was,1.367179
1181,that,2.662191
1182,it,2.658615
1183,might,3.042228
1184,belong,6.518228
1185,to,0.152647
1186,one,5.256367
1187,of,1.457255
1188,the,1.299044
1189,doors,6.005807
1190,of,1.911258
1191,the,0.650269
1192,hall,5.792402
1193,but,5.073975
1194,alas,9.638570
1195,either,9.233089
1196,the,2.578599
1197,locks,12.917295
1198,were,1.125483
1199,too,4.261765
1200,large,3.725933
1201,or,5.412327
1202,the,5.237411
1203,key,8.048647
1204,was,2.887034
1205,too,3.471024
1206,small,2.336723
1207,but,3.990788
1208,at,5.610172
1209,any,2.973247
1210,rate,0.283400
1211,it,1.913335
1212,would,2.829451
1213,not,2.395429
1214,open,6.583035
1215,any,4.114926
1216,of,3.889870
1217,them,1.213089
1218,however,7.022770
1219,on,5.729861
1220,the,0.786924
1221,second,3.975814
1222,time,5.185390
1223,round,10.687170
1224,she,3.144885
1225,came,4.163999
1226,upon,4.891822
1227,a,2.450081
1228,low,5.784292
1229,curtain,9.609803
1230,she,3.884339
1231,had,2.068077
1232,not,4.432277
1233,noticed,2.451909
1234,before,1.162285
1235,and,2.635719
1236,behind,8.148033
1237,it,2.920004
1238,was,2.327912
1239,a,1.170031
1240,little,3.058229
1241,door,5.779106
1242,about,9.227005
1243,fifteen,8.051687
1244,inches,4.640150
1245,high,2.767540
1246,she,3.114645
1247,tried,7.135632
1248,the,5.627715
1249,little,5.291858
1250,golden,6.336471
1251,key,5.787272
1252,in,3.208652
1253,the,1.306909
1254,lock,4.344735
1255,and,1.844170
1256,to,5.843292
1257,her,2.021656
1258,great,3.625285
1259,delight,2.137677
1260,it,3.165041
1261,fitted,8.790704
1262,alice,9.293938
1263,opened,7.427082
1264,the,0.959792
1265,door,0.382380
1266,and,0.597788
1267,found,4.932730
1268,that,3.025284
1269,it,3.136166
1270,led,8.998976
1271,into,4.970921
1272,a,0.901425
1273,small,3.836587
1274,passage,4.664268
1275,not,6.604075
1276,much,5.605212
1277,larger,4.139315
1278,than,0.122053
1279,a,1.979345
1281,hole,4.284804
1282,she,5.660387
1283,knelt,8.838473
1284,down,1.347770
1285,and,2.725656
1286,looked,2.799303
1287,along,6.106263
1288,the,2.180216
1289,passage,5.020009
1290,into,4.538926
1291,the,0.552835
1292,loveliest,12.852439
1293,garden,3.150567
1294,you,7.497273
1295,ever,4.502876
1296,saw,0.698729
1297,how,5.231643
1298,she,4.609310
1299,longed,4.073415
1300,to,0.836376
1301,get,2.807541
1302,out,2.229381
1303,of,1.068005
1304,that,4.188730
1305,dark,6.064559
1306,hall,5.912574
1307,and,1.758587
1308,wander,8.214025
1309,about,2.006916
1310,among,3.884007
1311,those,2.248014
1312,beds,6.416799
1313,of,2.808086
1314,bright,7.580822
1315,flowers,4.491261
1316,and,0.812475
1317,those,7.138046
1318,cool,7.759449
1319,fountains,8.693407
1320,but,7.066899
1321,she,2.389580
1322,could,1.310466
1323,not,0.740179
1324,even,4.732386
1325,get,3.898320
1326,her,3.604692
1327,head,3.776552
1328,through,5.194390
1329,the,1.217796
1330,doorway,7.075837
1331,and,1.425018
1332,even,6.977446
1333,if,3.877875
1334,my,9.483208
1335,head,3.211512
1336,would,3.441599
1337,go,4.329559
1338,through,5.834224
1339,thought,10.162604
1340,poor,6.420262
1341,alice,10.435132
1342,it,3.951751
1343,would,1.507607
1344,be,0.586401
1345,of,7.092465
1346,very,4.475038
1347,little,1.389169
1348,use,1.682328
1349,without,5.234421
1350,my,5.210422
1351,shoulders,10.364241
1352,oh,4.434813
1353,how,3.460799
1354,i,3.298337
1355,wish,1.693788
1356,i,1.185494
1357,could,0.372396
1358,shut,9.565032
1359,up,1.570636
1360,like,6.123672
1361,a,3.237968
1362,telescope,9.433057
1363,i,2.684601
1364,think,3.500630
1365,i,1.736365
1366,could,4.188056
1367,if,7.062578
1368,i,1.266046
1369,only,5.279444
1370,knew,1.681554
1371,how,1.739544
1372,to,1.950182
1373,begin,3.926574
1374,for,4.588388
1375,you,4.980988
1376,see,3.611309
1377,so,7.052724
1378,many,2.351131
1382,way,4.544896
1383,things,5.413301
1384,had,5.506538
1385,happened,2.171947
1386,lately,7.346823
1387,that,2.510794
1388,alice,10.891168
1389,had,1.812905
1390,begun,5.975311
1391,to,0.432831
1392,think,3.043911
1393,that,1.757019
1394,very,6.285510
1395,few,5.480068
1396,things,2.779781
1397,indeed,8.287985
1398,were,2.169641
1399,really,4.619504
1400,impossible,4.644151
1401,there,4.296249
1402,seemed,5.149452
1403,to,0.436357
1404,be,0.247203
1405,no,0.654660
1406,use,5.030764
1407,in,1.898125
1408,waiting,7.321992
1409,by,5.967103
1410,the,1.506561
1411,little,4.525613
1412,door,6.584603
1413,so,6.830404
1414,she,2.766182
1415,went,2.659204
1416,back,3.605791
1417,to,0.218718
1418,the,1.044111
1419,table,4.147468
1420,half,8.698861
1421,hoping,10.425228
1422,she,3.100988
1423,might,2.411461
1424,find,3.565313
1425,another,5.235039
1426,key,6.277337
1427,on,2.659846
1428,it,2.194894
1429,or,3.773232
1430,at,5.179245
1431,any,1.653430
1432,rate,0.135914
1433,a,3.709376
1434,book,6.770830
1435,of,3.057966
1436,rules,10.027660
1437,for,2.599225
1438,shutting,9.830011
1439,people,8.802654
1440,up,3.250359
1441,like,6.813643
1442,telescopes,5.000388
1443,this,7.736776
1444,time,2.380607
1445,she,2.542447
1446,found,4.807278
1447,a,4.294049
1448,little,2.124973
1449,bottle,7.080317
1450,on,2.460792
1451,it,1.880876
1452,which,4.242969
1453,certainly,8.522207
1454,was,1.896862
1455,not,2.646254
1456,here,7.486848
1457,before,4.482992
1458,said,8.113517
1459,alice,9.515162
1460,and,2.698664
