Order,praatword,distance
252,a,3.892272
253,large,5.792861
255,hole,5.603018
256,under,6.241666
257,the,0.635439
258,hedge,5.037550
259,in,4.636454
260,another,4.228035
261,moment,0.681219
262,down,10.153105
263,went,6.615917
264,alice,8.148584
265,after,6.821683
266,it,5.740442
267,never,8.655640
268,once,4.109043
269,considering,12.751042
270,how,4.289599
271,in,5.709962
272,the,0.821255
273,world,1.091235
274,she,1.481599
275,was,2.319933
276,to,2.690291
277,get,3.744624
278,out,3.063063
279,again,5.339045
280,the,2.797575
282,hole,4.384929
283,went,5.751984
284,straight,5.088737
285,on,3.234837
286,like,5.190952
287,a,0.628698
288,tunnel,8.801735
289,for,4.652503
290,some,3.620225
291,way,5.956639
292,and,2.472182
293,then,2.987211
294,dipped,8.252052
295,suddenly,6.283653
296,down,4.075720
297,so,6.654257
298,suddenly,4.344402
299,that,0.726715
300,alice,8.531778
301,had,2.858449
302,not,2.560953
303,a,4.302800
304,moment,2.471152
305,to,0.890141
306,think,2.174532
307,about,3.085503
308,stopping,9.563637
309,herself,5.905441
310,before,3.925422
311,she,1.324354
312,found,4.604589
313,herself,0.661037
314,falling,7.719441
315,down,3.819033
320,a,4.521496
321,very,6.521845
322,deep,2.849447
323,well,9.902811
324,either,9.031876
325,the,2.129725
326,well,7.033518
327,was,7.134409
328,very,4.061162
329,deep,5.592133
330,or,2.473743
331,she,4.122005
332,fell,6.936981
333,very,4.819569
334,slowly,4.336128
335,for,4.543909
336,she,1.584690
337,had,1.335199
338,plenty,7.871118
339,of,0.123186
340,time,0.734470
341,as,5.075942
342,she,1.446692
343,went,4.311445
344,down,3.322109
345,to,1.574569
346,look,4.997396
347,about,5.154207
348,her,1.259722
349,and,1.758677
350,to,3.514269
351,wonder,5.922294
352,what,1.627689
353,was,2.113189
354,going,1.429837
355,to,1.116758
356,happen,0.057848
357,next,2.273176
358,first,7.736573
359,she,2.344397
360,tried,4.931292
361,to,0.244846
362,look,4.360353
363,down,4.610393
364,and,3.174406
365,make,4.961535
366,out,4.086431
367,what,1.799746
368,she,1.230515
369,was,1.508295
370,coming,7.439318
371,to,0.925236
372,but,3.213280
373,it,2.852125
374,was,0.602688
375,too,3.470692
376,dark,3.399548
377,to,0.945696
378,see,2.159569
379,anything,3.042151
380,then,6.910738
381,she,3.149710
382,looked,3.810781
383,at,1.772386
384,the,1.577932
385,sides,11.146349
386,of,0.355934
387,the,0.520000
388,well,8.582723
389,and,2.853344
390,noticed,6.567426
391,that,1.438997
392,they,3.954847
393,were,0.458118
394,filled,7.187311
395,with,0.165297
396,cupboards,11.091700
397,and,0.808401
398,book-shelves,5.312557
399,here,7.773970
400,and,0.630156
401,there,0.095404
402,she,4.679800
403,saw,3.203584
404,maps,15.216682
405,and,1.000436
406,pictures,2.752086
407,hung,6.938587
409,on,3.793400
410,pegs,6.853292
411,she,2.442876
412,took,4.873018
413,down,4.966002
414,a,1.865879
415,jar,7.428329
416,from,2.967329
417,one,3.765135
418,of,0.779043
419,the,0.434776
420,shelves,3.405243
421,as,5.984037
422,she,1.096836
423,passed,3.813461
424,it,2.333830
425,was,5.670684
426,labelled,8.364416
427,orange,11.974239
428,marmalade,7.276276
429,but,4.927601
430,to,5.483841
431,her,2.615062
432,great,4.006408
433,disappointment,4.636663
434,it,2.475224
435,was,0.737226
436,empty,6.744303
437,she,3.479694
438,did,3.210283
439,not,0.303652
440,like,3.612490
441,to,0.965469
442,drop,6.128331
443,the,2.512540
444,jar,5.566632
445,for,4.665159
446,fear,5.409451
447,of,1.122202
448,killing,9.246239
449,somebody,6.670552
451,so,4.633310
453,managed,9.221522
454,to,0.388050
455,put,3.485523
456,it,0.670589
457,into,2.073368
458,one,5.998622
459,of,0.696726
460,the,0.636480
461,cupboards,7.270113
462,as,3.010525
463,she,1.176559
464,fell,6.512192
465,past,7.958565
466,it,2.683477
467,well,4.925354
468,thought,9.602686
469,alice,8.055780
470,to,4.270344
471,herself,2.645903
472,after,5.306173
473,such,6.135908
474,a,0.451838
475,fall,9.016471
476,as,2.349907
477,this,2.602921
478,i,5.464553
479,shall,3.861545
480,think,4.201083
481,nothing,5.425705
482,of,0.981474
483,tumbling,14.748955
484,down,3.529612
485,stairs,7.006139
486,how,5.163187
487,brave,8.051146
488,they,3.482031
489,'ll,6.409692
490,all,3.970003
491,think,4.951012
492,me,2.836510
493,at,5.059877
494,home,1.766424
495,why,4.948270
496,i,2.909625
497,would,4.377802
498,n't,0.651302
499,say,3.972428
500,anything,1.717195
501,about,1.588182
502,it,0.614496
503,even,5.734915
504,if,0.528305
505,i,1.447161
506,fell,8.495652
507,off,3.426631
508,the,2.663177
509,top,5.058887
510,of,0.654728
511,the,1.032192
512,house,2.682670
513,which,7.708755
514,was,2.198996
515,very,4.379931
516,likely,4.941127
517,true,7.224206
518,down,8.113468
519,down,5.515087
520,down,4.407137
521,would,6.564634
522,the,3.370233
523,fall,8.877755
524,never,6.082014
525,come,2.656136
526,to,2.058495
527,an,3.720516
528,end,0.037916
529,i,2.500600
530,wonder,4.466864
531,how,2.582432
532,many,3.176449
533,miles,6.591085
534,i,2.224648
535,'ve,2.531669
536,fallen,7.207049
537,by,5.968358
538,this,3.152665
539,time,0.773536
540,she,2.442877
541,said,4.266623
542,aloud,7.048903
543,i,2.500600
544,must,4.240322
545,be,2.904591
546,getting,3.506000
547,somewhere,7.206802
548,near,3.931213
549,the,1.234731
550,centre,9.417006
551,of,0.482565
552,the,0.486305
553,earth,3.834523
554,let,6.411608
555,me,1.258072
556,see,2.157686
557,that,2.952168
558,would,7.168031
559,be,0.524351
560,four,8.019615
561,thousand,3.258830
562,miles,3.564049
563,down,4.232550
564,i,4.882391
565,think,3.694272
566,for,5.421649
567,you,2.413461
568,see,4.592299
569,alice,9.304240
570,had,5.887895
571,learnt,9.292869
572,several,7.045588
573,things,1.343490
574,of,4.018282
575,this,4.393702
576,sort,1.092023
577,in,4.005928
578,her,2.517784
579,lessons,9.977863
580,in,4.354073
581,the,1.186979
583,room,7.888426
584,and,1.357281
585,though,5.440690
586,this,5.756489
587,was,1.332035
588,not,1.722519
589,a,2.120453
590,very,2.034851
591,good,2.196337
592,opportunity,5.521490
593,for,1.501810
594,showing,6.816191
595,off,5.821436
596,her,2.256721
597,knowledge,8.103031
598,as,4.916346
599,there,5.651392
600,was,0.698984
601,no,2.202060
602,one,2.089175
603,to,1.524471
604,listen,5.076008
605,to,0.323133
606,her,1.943357
607,still,7.634210
608,it,2.827730
609,was,0.605234
610,good,6.568943
611,practice,6.499760
612,to,1.692808
613,say,3.956898
614,it,3.092033
615,over,5.162903
616,yes,8.119016
617,that,3.726423
618,'s,2.048302
619,about,5.170368
620,the,2.045455
621,right,4.990825
622,distance,11.548870
623,but,4.682308
624,then,5.120678
625,i,1.581321
626,wonder,5.614140
627,what,1.713198
628,latitude,15.542763
629,or,7.416679
630,longitude,17.507727
631,i,3.669227
632,'ve,2.882556
633,got,1.955229
634,to,1.240520
635,alice,8.180524
636,had,2.504972
637,no,3.529150
640,idea,2.254156
641,what,1.894159
642,latitude,15.098767
643,was,4.704327
644,or,7.570873
645,longitude,17.625433
646,either,6.042344
647,but,3.395432
649,thought,7.238649
650,they,5.639474
651,were,0.832720
652,nice,6.486017
653,grand,10.430096
654,words,7.983834
655,to,3.501245
656,say,4.181117
657,presently,7.085945
658,she,1.495985
659,began,3.696096
660,again,3.987900
661,i,2.500600
662,wonder,4.466864
663,if,0.921021
664,i,1.862866
665,shall,2.389874
666,fall,6.315722
667,right,4.861830
668,through,4.203453
669,the,1.675179
670,earth,6.955231
671,how,5.163185
672,funny,5.114858
673,it,1.563469
674,'ll,5.646789
675,seem,4.618020
676,to,0.713390
677,come,5.171432
678,out,3.189223
679,among,7.135472
680,the,0.663517
681,people,3.915344
682,that,3.149963
683,walk,8.033208
684,with,3.528468
685,their,3.398357
686,heads,4.314296
687,downward,10.752242
688,the,2.797575
689,antipathies,4.384929
690,i,5.955588
691,think,3.677959
692,she,3.155383
693,was,3.471012
694,rather,5.255589
695,glad,4.870331
696,there,5.662474
697,was,0.949075
698,no,2.085818
699,one,2.780836
700,listening,7.960199
701,this,7.930483
702,time,0.818802
703,as,4.945581
704,it,3.290949
705,did,3.311649
706,n't,3.631851
707,sound,3.939176
708,at,4.162193
709,all,0.277714
710,the,3.611700
711,right,6.016738
712,word,4.169892
713,but,3.937842
714,i,2.167479
715,shall,5.793001
716,have,2.225286
717,to,0.437170
718,ask,3.711573
719,them,3.949662
720,what,2.876259
721,the,3.389212
722,name,4.832006
723,of,1.529955
724,the,1.658768
725,country,5.962372
726,is,0.893963
727,you,6.808668
728,know,1.395214
729,please,7.538588
730,ma'am,4.633718
731,is,6.644623
732,this,3.623369
733,new,6.683599
734,zealand,8.446077
735,or,5.653975
736,australia,11.144855
737,and,3.277602
738,she,2.702653
739,tried,5.352768
740,to,0.241474
741,curtsey,12.835333
742,as,5.025200
743,she,1.603827
744,spoke,3.614449
745,fancy,14.089398
746,curtseying,14.133413
747,as,4.642832
748,you,4.428716
749,'re,4.101238
750,falling,7.486264
751,through,3.861985
752,the,1.487193
753,air,4.550774
754,do,5.011906
755,you,1.071600
756,think,1.660290
757,you,1.972635
758,could,2.329026
759,manage,3.686706
760,it,2.232954
761,and,3.277602
762,what,4.147188
763,an,5.168026
764,ignorant,7.143915
765,little,1.975065
766,girl,2.211614
767,she,1.691984
768,'ll,6.243923
769,think,4.376643
770,me,3.823244
771,for,3.473607
772,asking,7.611371
773,no,5.026880
774,it,3.295595
775,'ll,6.179396
776,never,3.002729
777,do,1.508757
778,to,1.162291
779,ask,4.796745
780,perhaps,8.781081
781,i,2.894547
782,shall,2.463450
783,see,3.811428
784,it,2.375347
785,written,11.017101
786,up,4.989755
787,somewhere,7.710103
788,down,8.113468
789,down,5.515087
790,down,4.407137
791,there,4.025705
792,was,0.899483
793,nothing,2.803015
794,else,3.748007
795,to,0.919836
796,do,1.207323
797,so,5.241871
798,alice,11.193382
799,soon,7.544470
800,began,3.158958
801,talking,4.890120
802,again,4.075193
803,dinah,12.192550
804,'ll,7.728299
805,miss,6.315384
806,me,3.119286
807,very,3.576334
808,much,0.320198
809,to-night,6.985043
810,i,4.094284
811,should,4.330795
812,think,2.060541
813,dinah,12.192550
814,was,2.484711
815,the,4.446885
816,cat,8.533788
817,i,2.500600
818,hope,4.278000
819,they,3.618392
820,'ll,1.755746
821,remember,5.794855
822,her,4.010180
823,saucer,15.119236
824,of,3.131752
825,milk,3.514676
826,at,4.170383
828,time,3.925791
829,dinah,12.192550
830,my,7.127846
831,dear,0.571016
832,i,2.500600
833,wish,4.123985
834,you,1.226007
835,were,2.153923
836,down,6.351084
837,here,2.027861
838,with,3.600819
839,me,0.687216
840,there,4.025705
841,are,2.974222
842,no,2.747723
843,mice,7.728498
844,in,1.942736
845,the,0.689966
846,air,4.947241
847,i,3.885910
848,'m,2.847471
849,afraid,1.637075
850,but,3.663400
851,you,2.776131
852,might,4.904879
853,catch,5.379558
854,a,2.301563
855,bat,9.383135
856,and,1.990795
857,that,4.972678
858,'s,1.264121
859,very,5.320526
860,like,5.004223
861,a,2.067272
862,mouse,4.675705
863,you,3.694626
864,know,0.922323
865,but,3.124723
866,do,5.009390
867,cats,13.254629
868,eat,6.040797
869,bats,12.765566
870,i,4.734247
871,wonder,4.427647
872,and,3.277602
873,here,4.968813
874,alice,8.962615
875,began,4.962690
876,to,0.580395
877,get,4.366809
878,rather,4.698988
879,sleepy,5.809445
880,and,2.431433
881,went,5.729484
882,on,1.514137
883,saying,5.743403
884,to,3.155489
885,herself,1.510302
886,in,4.278576
887,a,0.650217
888,dreamy,6.925635
889,sort,3.202748
890,of,0.027283
891,way,0.189322
892,do,4.265276
893,cats,14.910688
894,eat,6.185439
895,bats,12.097641
896,do,5.011906
897,cats,12.762043
898,eat,5.142010
899,bats,12.933716
900,and,3.277602
901,sometimes,6.915912
902,do,7.196663
903,bats,15.371541
904,eat,6.686178
905,cats,7.819178
906,for,4.943451
907,you,4.489021
908,see,2.336719
909,as,5.432491
910,she,3.091448
911,could,5.398147
912,n't,1.396827
913,answer,6.411387
914,either,6.313078
915,question,8.381169
916,it,4.727386
917,did,4.186350
918,n't,0.451820
919,much,7.670614
920,matter,1.017731
921,which,5.991003
922,way,2.199372
923,she,1.783075
924,put,5.782516
925,it,0.648819
926,she,2.442876
927,felt,3.922571
928,that,1.516212
929,she,1.060245
930,was,1.490313
931,dozing,8.824308
932,off,5.259552
933,and,2.263136
934,had,4.050441
935,just,4.863943
936,begun,3.163314
937,to,0.317810
938,dream,5.080732
939,that,2.146997
940,she,1.011142
941,was,1.051079
942,walking,5.995611
943,hand,9.914996
944,in,2.194076
945,hand,0.074087
946,with,2.010292
947,dinah,14.932102
949,was,2.078716
950,saying,9.553991
951,to,2.745281
952,her,1.011024
953,very,6.796451
954,earnestly,3.224961
955,now,5.389606
956,dinah,16.675613
957,tell,6.161980
958,me,0.203049
959,the,3.438252
960,truth,1.496428
961,did,8.316565
962,you,0.867813
963,ever,2.748272
964,eat,7.569467
965,a,2.400139
966,bat,11.557751
967,when,4.724419
968,suddenly,7.842912
969,thump,15.126176
970,thump,14.854998
971,down,8.113468
972,she,4.421287
973,came,4.296204
974,upon,5.027472
975,a,2.156562
976,heap,6.443443
977,of,0.158506
978,sticks,7.800157
979,and,1.477846
980,dry,9.315845
981,leaves,5.334086
982,and,1.370531
983,the,3.095702
984,fall,9.553522
985,was,3.327580
986,over,4.971025
987,alice,8.180524
988,was,2.187406
989,not,3.028114
990,a,2.769367
991,bit,2.945270
992,hurt,4.408127
993,and,2.443206
994,she,1.315228
995,jumped,7.773087
996,up,1.023783
997,onto,4.131926
998,her,2.007093
999,feet,1.895243
1000,in,4.098541
1001,a,1.722647
1002,moment,2.233441
1003,she,3.766083
1004,looked,4.076164
1005,up,1.794074
1006,but,5.045555
1007,it,3.722490
1008,was,0.580196
1009,all,4.356154
1010,dark,3.608281
1011,overhead,11.062180
1012,before,5.881578
1013,her,1.317209
1014,was,5.903943
1015,another,6.172662
1016,long,5.980799
1017,passage,6.055802
1018,and,2.214518
1019,the,2.415080
1020,white,5.465713
1021,rabbit,10.692966
1022,was,1.554699
1023,still,3.102875
1024,in,2.507767
1025,sight,3.224599
1026,hurrying,11.311435
1027,down,2.365042
1028,it,5.498860
1029,there,4.025705
1030,was,0.899481
1031,not,3.726436
1032,a,0.987896
1033,moment,3.063918
1034,to,1.557587
1035,be,2.209373
1036,lost,6.206774
1037,away,7.533875
1038,went,8.496284
1039,alice,10.042095
1040,like,7.472166
1041,the,2.668751
1042,wind,4.267756
1043,and,2.401593
1044,was,4.747803
1045,just,5.039800
1046,in,4.351019
1047,time,1.094891
1048,to,0.487835
1049,hear,2.838327
1050,it,4.082285
1051,say,6.047361
1052,as,4.201124
1053,it,2.844204
1054,turned,4.363283
1055,a,5.405362
1056,corner,1.626102
1057,oh,7.044776
1058,my,3.968712
1059,ears,8.421141
1060,and,2.838971
1061,whiskers,12.447823
1062,how,4.977251
1063,late,6.729362
1064,it,2.076952
1065,'s,4.069544
1066,getting,3.397957
1067,she,2.442876
1068,was,2.074913
1069,close,7.682479
1070,behind,5.184669
1071,it,3.920214
1072,when,4.780694
1073,she,1.003747
1074,turned,4.080656
1075,the,2.893315
1076,corner,1.392207
1077,but,4.512579
1078,the,2.470348
1079,rabbit,8.567851
1080,was,1.393089
1081,no,4.978971
1082,longer,0.266947
1083,to,5.089973
1084,be,1.310877
1085,seen,0.910341
1086,she,4.287199
1087,found,5.065271
1088,herself,1.578543
1089,in,2.706337
1090,a,0.931645
1091,long,5.376394
1092,low,3.855208
1093,hall,2.043609
1094,which,3.635763
1095,was,1.423099
1096,lit,9.055269
1097,up,1.804630
1098,by,0.982656
1099,a,1.140449
1100,row,5.348998
1101,of,0.112873
1102,lamps,5.086759
1103,hanging,7.417136
1104,from,3.112900
1105,the,0.599419
1106,roof,4.338917
1107,there,4.025705
1108,were,2.012085
1109,doors,7.670537
1110,all,5.354875
1111,round,1.522961
1112,the,1.107485
1113,hall,4.584920
1114,but,3.929934
1115,they,3.652186
1116,were,1.092712
1117,all,3.301360
1118,locked,3.656429
1119,and,2.261927
1120,when,5.309513
1121,alice,9.004086
1122,had,2.329837
1123,been,3.546566
1124,all,6.620634
1125,the,2.218966
1126,way,3.023017
1127,down,2.484621
1128,one,6.251162
1129,side,2.295160
1130,and,2.717069
1131,up,3.648906
1132,the,0.979799
1133,other,1.397715
1134,trying,10.354751
1135,every,8.339834
1136,door,4.887138
1137,she,1.699331
1138,walked,5.395338
1139,sadly,10.055774
1140,down,2.988827
1141,the,0.357498
1142,middle,7.958098
1143,wondering,10.442069
1144,how,2.528374
1145,she,1.241020
1146,was,3.356491
1147,ever,5.361450
1148,to,1.648005
1149,get,2.396107
1150,out,2.829838
1151,again,4.425903
1152,suddenly,6.601954
1153,she,1.478958
1154,came,4.881268
1155,upon,4.553108
1156,a,2.710861
1157,little,3.591899
1159,legged,4.575826
1160,table,6.648470
1161,all,7.121707
1162,made,7.725101
1163,of,2.591265
1164,solid,5.661735
1165,glass,3.679777
1166,there,7.085434
1167,was,0.611404
1168,nothing,2.852583
1169,on,4.288465
1170,it,1.712985
1171,except,3.184791
1172,a,2.315633
1173,tiny,4.141006
1174,golden,8.375122
1175,key,2.146797
1176,and,2.387023
1177,Alice's,3.019604
1178,first,6.283999
1179,thought,4.340569
1180,was,0.791891
1181,that,1.636829
1182,it,2.740833
1183,might,3.169621
1184,belong,7.953208
1185,to,0.165960
1186,one,3.781300
1187,of,0.744051
1188,the,0.505856
1189,doors,5.564130
1190,of,1.309950
1191,the,0.666588
1192,hall,6.079660
1193,but,4.840151
1194,alas,7.881461
1195,either,9.031875
1196,the,2.129725
1197,locks,11.616842
1198,were,1.580615
1199,too,3.855793
1200,large,3.021821
1201,or,0.689777
1202,the,1.556327
1203,key,8.798694
1204,was,4.076740
1205,too,3.656158
1206,small,2.128788
1207,but,3.390745
1208,at,5.095448
1209,any,3.314968
1210,rate,0.441877
1211,it,1.346001
1212,would,2.795883
1213,not,2.213179
1214,open,6.248140
1215,any,4.802570
1216,of,2.854388
1217,them,0.853945
1218,however,7.156212
1219,on,5.700651
1220,the,0.726799
1221,second,3.987011
1222,time,6.753160
1223,round,10.142132
1224,she,3.777235
1225,came,4.733300
1226,upon,4.336374
1227,a,1.777191
1228,low,6.221215
1229,curtain,10.827499
1230,she,5.716152
1231,had,2.173975
1232,not,2.996083
1233,noticed,2.601507
1234,before,2.648138
1235,and,1.799654
1236,behind,7.347792
1237,it,0.994522
1238,was,1.905084
1239,a,0.904667
1240,little,3.802520
1241,door,5.293280
1242,about,9.071644
1243,fifteen,7.867703
1244,inches,3.482904
1245,high,1.840058
1246,she,5.390713
1247,tried,6.126618
1248,the,4.814452
1249,little,5.134957
1250,golden,9.646200
1251,key,0.409805
1252,in,1.343338
1253,the,0.833477
1254,lock,0.825583
1255,and,1.669385
1256,to,6.111946
1257,her,2.360561
1258,great,4.325396
1259,delight,2.707151
1260,it,2.572353
1261,fitted,6.801312
1262,alice,8.180524
1263,opened,6.044511
1264,the,0.661459
1265,door,0.496454
1266,and,1.067469
1267,found,4.857086
1268,that,2.855350
1269,it,1.792749
1270,led,6.234861
1271,into,2.668344
1272,a,2.075701
1273,small,4.132363
1274,passage,5.314590
1275,not,5.086731
1276,much,4.527234
1277,larger,3.157818
1278,than,0.189119
1279,a,1.732709
1281,hole,5.188424
1282,she,5.646708
1283,knelt,8.013838
1284,down,1.077662
1285,and,2.428526
1286,looked,2.395962
1287,along,5.862127
1288,the,0.762043
1289,passage,2.578558
1290,into,4.677349
1291,the,0.170639
1292,loveliest,11.675786
1293,garden,2.426464
1294,you,6.870008
1295,ever,1.405156
1296,saw,0.167109
1297,how,5.163185
1298,she,4.249524
1299,longed,3.723986
1300,to,0.497656
1301,get,3.425673
1302,out,2.388197
1303,of,0.382923
1304,that,2.801618
1305,dark,5.403474
1306,hall,7.037345
1307,and,1.869041
1308,wander,8.224091
1309,about,1.624002
1310,among,4.105680
1311,those,3.885914
1312,beds,8.564798
1313,of,3.028539
1314,bright,6.780244
1315,flowers,2.986259
1316,and,1.374997
1317,those,6.524677
1318,cool,6.844217
1319,fountains,8.068679
1320,but,6.480784
1321,she,1.611012
1322,could,1.972729
1323,not,0.388067
1324,even,4.224113
1325,get,3.889482
1326,her,3.336712
1327,head,3.811952
1328,through,5.597391
1329,the,0.984591
1330,doorway,5.853550
1331,and,1.299829
1332,even,6.053820
1333,if,3.745465
1334,my,11.162614
1335,head,4.241211
1336,would,4.282411
1337,go,4.035856
1338,through,4.418468
1339,thought,9.548882
1340,poor,6.817897
1341,alice,8.008862
1342,it,3.159418
1343,would,0.527664
1344,be,0.740242
1345,of,6.981619
1346,very,6.832415
1347,little,2.306133
1348,use,1.531851
1349,without,7.159927
1350,my,4.288363
1351,shoulders,7.174795
1352,oh,4.715725
1353,how,3.729687
1354,i,4.047719
1355,wish,2.044089
1356,i,1.474194
1357,could,0.607450
1358,shut,8.154810
1359,up,1.677669
1360,like,6.692843
1361,a,1.296253
1362,telescope,10.590761
1363,i,2.500600
1364,think,3.470108
1365,i,1.653454
1366,could,3.542691
1367,if,6.422499
1368,i,1.215874
1369,only,4.953921
1370,knew,0.983391
1371,how,1.831820
1372,to,0.892848
1373,begin,3.989026
1374,for,4.943451
1375,you,4.489021
1376,see,2.336719
1377,so,6.010742
1378,many,1.698033
1382,way,5.739489
1383,things,4.076639
1384,had,6.114902
1385,happened,1.151326
1386,lately,4.908280
1387,that,3.122688
1388,alice,8.909067
1389,had,1.996655
1390,begun,4.676857
1391,to,0.411867
1392,think,2.387760
1393,that,1.922943
1394,very,5.893557
1395,few,4.843753
1396,things,2.117804
1397,indeed,7.445194
1398,were,1.735806
1399,really,3.998967
1400,impossible,5.419761
1401,there,4.025705
1402,seemed,4.846823
1403,to,0.689686
1404,be,0.130821
1405,no,1.198258
1406,use,4.056930
1407,in,1.109994
1408,waiting,3.561923
1409,by,6.660052
1410,the,1.386317
1411,little,4.297970
1412,door,6.870372
1413,so,5.919920
1414,she,2.289439
1415,went,3.179792
1416,back,3.023481
1417,to,0.327719
1418,the,1.013388
1419,table,4.825407
1420,half,8.377563
1421,hoping,6.529119
1422,she,3.443287
1423,might,2.073997
1424,find,3.478377
1425,another,4.650365
1426,key,6.757671
1427,on,3.925488
1428,it,2.162856
1429,or,4.580004
1430,at,4.009382
1431,any,2.899860
1432,rate,0.450644
1433,a,3.244360
1434,book,5.318918
1435,of,2.221382
1436,rules,9.721857
1437,for,3.984591
1438,shutting,10.901632
1439,people,7.780777
1440,up,1.621732
1441,like,6.750011
1442,telescopes,5.185767
1443,this,6.985945
1444,time,2.404483
1445,she,3.461636
1446,found,4.234301
1447,a,3.485128
1448,little,3.683535
1449,bottle,6.651077
1450,on,4.040243
1451,it,2.707778
1452,which,3.019184
1453,certainly,7.812374
1454,was,1.861132
1455,not,1.917616
1456,here,7.744414
1457,before,5.556900
1458,said,6.619719
1459,alice,6.952694
1460,and,3.322338
